ticker,strategy_type,timeframe,method,trial_number,composite_score,param_obv_ema_window,param_confirmation_bars,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
GAZP,obv,1D,Bayesian_TPE,29,5.122,18,5,True,364.64,0.606,1.03,43.14,255,36.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":18,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1154.0,255.0,94.0,161.0,36.86,114890.04,-44430.29,15.72,,43.14,1080658.14,-519315.9399999998,364.64,0.61,1.03,0.0193,0.03,174.0,35.0,14.0,21.0,40.0,34707.28,-25134.52,11.71,,28.56,151781.54999999993,-76811.75999999997,-4.19,0.01,0.01,0.0151,0.0,1328.0,290.0,108.0,182.0,37.24,139069.0,-56608.94,15.46,,43.14,1787033.5999999996,-519315.9399999998,471.66,0.6,1.02,0.0191,0.03
GAZP,obv,1D,Bayesian_TPE,30,5.122,18,5,True,364.64,0.606,1.03,43.14,255,36.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":18,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1154.0,255.0,94.0,161.0,36.86,114890.04,-44430.29,15.72,,43.14,1080658.14,-519315.9399999998,364.64,0.61,1.03,0.0193,0.03,174.0,35.0,14.0,21.0,40.0,34707.28,-25134.52,11.71,,28.56,151781.54999999993,-76811.75999999997,-4.19,0.01,0.01,0.0151,0.0,1328.0,290.0,108.0,182.0,37.24,139069.0,-56608.94,15.46,,43.14,1787033.5999999996,-519315.9399999998,471.66,0.6,1.02,0.0191,0.03
GAZP,obv,1D,Bayesian_TPE,31,5.122,18,5,True,364.64,0.606,1.03,43.14,255,36.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":18,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1154.0,255.0,94.0,161.0,36.86,114890.04,-44430.29,15.72,,43.14,1080658.14,-519315.9399999998,364.64,0.61,1.03,0.0193,0.03,174.0,35.0,14.0,21.0,40.0,34707.28,-25134.52,11.71,,28.56,151781.54999999993,-76811.75999999997,-4.19,0.01,0.01,0.0151,0.0,1328.0,290.0,108.0,182.0,37.24,139069.0,-56608.94,15.46,,43.14,1787033.5999999996,-519315.9399999998,471.66,0.6,1.02,0.0191,0.03
GAZP,obv,1D,Bayesian_TPE,32,0.758,15,5,True,92.83,0.349,0.484,42.73,271,39.85,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":15,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1274.0,271.0,108.0,163.0,39.85,63334.33,-36268.87,14.79,,42.73,469987.20999999985,-536870.3999999999,92.83,0.35,0.48,0.0195,0.02,186.0,41.0,15.0,26.0,36.59,36115.11,-24042.36,10.05,,32.24,143328.07999999996,-77982.65000000011,-8.34,-0.1,-0.15,0.015,-0.0,1460.0,312.0,123.0,189.0,39.42,70665.27,-39388.74,14.37,,42.73,717152.3499999999,-536870.3999999999,124.74,0.36,0.51,0.0193,0.02
GAZP,obv,1D,Bayesian_TPE,33,5.122,18,5,True,364.64,0.606,1.03,43.14,255,36.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":18,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1154.0,255.0,94.0,161.0,36.86,114890.04,-44430.29,15.72,,43.14,1080658.14,-519315.9399999998,364.64,0.61,1.03,0.0193,0.03,174.0,35.0,14.0,21.0,40.0,34707.28,-25134.52,11.71,,28.56,151781.54999999993,-76811.75999999997,-4.19,0.01,0.01,0.0151,0.0,1328.0,290.0,108.0,182.0,37.24,139069.0,-56608.94,15.46,,43.14,1787033.5999999996,-519315.9399999998,471.66,0.6,1.02,0.0191,0.03
GAZP,obv,1D,Bayesian_TPE,34,0.191,22,5,True,43.38,0.261,0.358,59.28,249,34.94,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":22,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1073.0,249.0,87.0,162.0,34.94,55506.53,-27131.03,16.1,,59.28,623784.7000000001,-828968.1400000001,43.38,0.26,0.36,0.0196,0.01,166.0,33.0,17.0,16.0,51.52,34085.45,-24856.56,12.24,,18.39,149139.13999999993,-87597.83000000002,18.17,0.55,0.8,0.015,0.04,1239.0,282.0,104.0,178.0,36.88,60524.45,-28793.69,15.9,,59.28,623784.7000000001,-828968.1400000001,116.93,0.35,0.49,0.0194,0.01
GAZP,obv,1D,Bayesian_TPE,35,4.866,19,5,True,356.98,0.602,1.025,44.16,253,37.55,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":19,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1130.0,253.0,95.0,158.0,37.55,109660.69,-43341.72,15.85,,44.16,1062838.1,-510747.37999999983,356.98,0.6,1.03,0.0192,0.03,174.0,37.0,16.0,21.0,43.24,33276.44,-26290.43,10.95,,26.93,152469.96000000002,-80649.03999999996,-1.97,0.07,0.1,0.015,0.0,1304.0,290.0,111.0,179.0,38.28,133770.19,-56373.12,15.46,,44.16,1762399.52,-510747.37999999983,475.77,0.61,1.03,0.019,0.03
GAZP,obv,1D,Bayesian_TPE,36,-0.031,26,5,True,-25.91,0.075,0.089,63.32,211,34.6,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":26,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,912.0,211.0,73.0,138.0,34.6,44632.67,-25487.77,19.0,,63.32,246168.0,-472351.88000000006,-25.91,0.08,0.09,0.0197,0.0,147.0,29.0,11.0,18.0,37.93,43824.0,-22954.65,13.9,,23.59,138389.17999999996,-79228.33000000002,6.89,0.29,0.43,0.015,0.02,1059.0,240.0,84.0,156.0,35.0,46492.74,-25027.52,18.68,,63.32,270125.1,-472351.88000000006,0.11,0.16,0.2,0.0195,0.0
GAZP,obv,1D,Bayesian_TPE,37,1.677,16,5,True,160.4,0.437,0.607,41.8,265,39.62,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":16,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1226.0,265.0,105.0,160.0,39.62,83900.78,-45034.71,15.13,,41.8,634728.9299999998,-739008.5999999999,160.4,0.44,0.61,0.0195,0.02,178.0,39.0,16.0,23.0,41.03,35238.51,-26215.59,10.51,,29.4,151781.54999999993,-78556.27000000012,-3.91,0.01,0.02,0.0149,0.0,1404.0,304.0,121.0,183.0,39.8,94505.26,-50393.22,14.75,,41.8,1001523.1999999996,-739008.5999999999,221.32,0.46,0.64,0.0193,0.02
GAZP,obv,1D,Bayesian_TPE,38,0.474,21,5,True,78.38,0.325,0.45,53.7,253,36.36,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":21,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1097.0,253.0,92.0,161.0,36.36,70255.78,-35277.7,15.85,,53.7,866650.5,-1071596.2400000002,78.38,0.33,0.45,0.0197,0.01,171.0,35.0,16.0,19.0,45.71,32242.56,-24036.7,11.57,,21.09,152469.96000000002,-78505.91000000002,5.92,0.27,0.39,0.015,0.02,1268.0,288.0,108.0,180.0,37.5,75510.6,-37371.04,15.57,,53.7,866650.5,-1071596.2400000002,142.84,0.38,0.54,0.0194,0.01
GAZP,obv,1D,Bayesian_TPE,39,0.097,13,5,True,24.22,0.22,0.296,54.77,301,39.2,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":13,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1399.0,301.0,118.0,183.0,39.2,37967.34,-23158.43,13.32,,54.77,299006.4999999999,-296938.39999999997,24.22,0.22,0.3,0.0196,0.01,208.0,43.0,15.0,28.0,34.88,35623.01,-25787.79,9.67,,39.41,179400.18,-159488.5,-18.77,-0.4,-0.57,0.0153,-0.02,1607.0,344.0,133.0,211.0,38.66,42291.1,-25408.6,13.03,,54.77,438090.4499999999,-296938.39999999997,26.35,0.21,0.29,0.0194,0.01
GAZP,obv,1D,Bayesian_TPE,40,1.677,16,5,True,160.4,0.437,0.607,41.8,265,39.62,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":16,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1226.0,265.0,105.0,160.0,39.62,83900.78,-45034.71,15.13,,41.8,634728.9299999998,-739008.5999999999,160.4,0.44,0.61,0.0195,0.02,178.0,39.0,16.0,23.0,41.03,35238.51,-26215.59,10.51,,29.4,151781.54999999993,-78556.27000000012,-3.91,0.01,0.02,0.0149,0.0,1404.0,304.0,121.0,183.0,39.8,94505.26,-50393.22,14.75,,41.8,1001523.1999999996,-739008.5999999999,221.32,0.46,0.64,0.0193,0.02
GAZP,obv,1D,Bayesian_TPE,41,4.866,19,5,True,356.98,0.602,1.025,44.16,253,37.55,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":19,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1130.0,253.0,95.0,158.0,37.55,109660.69,-43341.72,15.85,,44.16,1062838.1,-510747.37999999983,356.98,0.6,1.03,0.0192,0.03,174.0,37.0,16.0,21.0,43.24,33276.44,-26290.43,10.95,,26.93,152469.96000000002,-80649.03999999996,-1.97,0.07,0.1,0.015,0.0,1304.0,290.0,111.0,179.0,38.28,133770.19,-56373.12,15.46,,44.16,1762399.52,-510747.37999999983,475.77,0.61,1.03,0.019,0.03
GAZP,obv,1D,Bayesian_TPE,42,3.138,20,5,True,293.26,0.557,0.949,52.05,253,36.76,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":20,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1110.0,253.0,93.0,160.0,36.76,96597.94,-37818.54,15.85,,52.05,914652.56,-439538.87999999983,293.26,0.56,0.95,0.0192,0.02,173.0,37.0,16.0,21.0,43.24,33275.35,-26304.03,10.95,,26.96,152469.96000000002,-80649.03999999996,-2.0,0.07,0.1,0.015,0.0,1283.0,290.0,109.0,181.0,37.59,117399.36,-48857.14,15.46,,52.05,1516686.28,-439538.87999999983,395.34,0.57,0.96,0.019,0.02
GAZP,obv,1D,Bayesian_TPE,43,4.866,19,5,True,356.98,0.602,1.025,44.16,253,37.55,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":19,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1130.0,253.0,95.0,158.0,37.55,109660.69,-43341.72,15.85,,44.16,1062838.1,-510747.37999999983,356.98,0.6,1.03,0.0192,0.03,174.0,37.0,16.0,21.0,43.24,33276.44,-26290.43,10.95,,26.93,152469.96000000002,-80649.03999999996,-1.97,0.07,0.1,0.015,0.0,1304.0,290.0,111.0,179.0,38.28,133770.19,-56373.12,15.46,,44.16,1762399.52,-510747.37999999983,475.77,0.61,1.03,0.019,0.03
GAZP,obv,1D,Bayesian_TPE,44,8.235,17,5,True,503.26,0.684,1.163,41.8,257,39.3,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":17,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1185.0,257.0,101.0,156.0,39.3,135432.36,-55423.83,15.6,,41.8,1302669.56,-625999.2199999997,503.26,0.68,1.16,0.0193,0.03,175.0,37.0,16.0,21.0,43.24,33775.42,-27817.6,11.08,,28.9,151781.54999999993,-78556.27000000012,-4.38,0.0,0.0,0.0149,0.0,1360.0,294.0,117.0,177.0,39.8,167348.75,-74417.16,15.25,,41.8,2320179.1999999993,-625999.2199999997,640.8,0.67,1.14,0.0191,0.03
GAZP,obv,1D,Bayesian_TPE,45,8.235,17,5,True,503.26,0.684,1.163,41.8,257,39.3,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":17,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1185.0,257.0,101.0,156.0,39.3,135432.36,-55423.83,15.6,,41.8,1302669.56,-625999.2199999997,503.26,0.68,1.16,0.0193,0.03,175.0,37.0,16.0,21.0,43.24,33775.42,-27817.6,11.08,,28.9,151781.54999999993,-78556.27000000012,-4.38,0.0,0.0,0.0149,0.0,1360.0,294.0,117.0,177.0,39.8,167348.75,-74417.16,15.25,,41.8,2320179.1999999993,-625999.2199999997,640.8,0.67,1.14,0.0191,0.03
GAZP,obv,1D,Bayesian_TPE,46,0.119,14,4,True,26.31,0.225,0.304,49.6,315,38.1,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":14,""confirmation_bars"":4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1154.0,315.0,120.0,195.0,38.1,39840.56,-23168.08,12.73,,49.6,323655.4999999999,-318315.8,26.31,0.23,0.3,0.0196,0.01,169.0,45.0,16.0,29.0,35.56,39607.98,-23012.81,9.16,,28.55,175644.83999999994,-87114.50000000003,-3.36,0.03,0.05,0.0151,0.0,1323.0,360.0,136.0,224.0,37.78,45158.39,-24953.56,12.46,,49.6,469750.8799999999,-318315.8,55.19,0.27,0.37,0.0194,0.01
GAZP,obv,1D,Bayesian_TPE,47,8.235,17,5,True,503.26,0.684,1.163,41.8,257,39.3,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":17,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1185.0,257.0,101.0,156.0,39.3,135432.36,-55423.83,15.6,,41.8,1302669.56,-625999.2199999997,503.26,0.68,1.16,0.0193,0.03,175.0,37.0,16.0,21.0,43.24,33775.42,-27817.6,11.08,,28.9,151781.54999999993,-78556.27000000012,-4.38,0.0,0.0,0.0149,0.0,1360.0,294.0,117.0,177.0,39.8,167348.75,-74417.16,15.25,,41.8,2320179.1999999993,-625999.2199999997,640.8,0.67,1.14,0.0191,0.03
GAZP,obv,1D,Bayesian_TPE,48,0.758,15,5,True,92.83,0.349,0.484,42.73,271,39.85,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":15,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1274.0,271.0,108.0,163.0,39.85,63334.33,-36268.87,14.79,,42.73,469987.20999999985,-536870.3999999999,92.83,0.35,0.48,0.0195,0.02,186.0,41.0,15.0,26.0,36.59,36115.11,-24042.36,10.05,,32.24,143328.07999999996,-77982.65000000011,-8.34,-0.1,-0.15,0.015,-0.0,1460.0,312.0,123.0,189.0,39.42,70665.27,-39388.74,14.37,,42.73,717152.3499999999,-536870.3999999999,124.74,0.36,0.51,0.0193,0.02
GAZP,obv,1D,Bayesian_TPE,49,2.722,17,4,True,255.76,0.526,0.89,49.42,283,37.1,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":17,""confirmation_bars"":4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1029.0,283.0,105.0,178.0,37.1,89203.43,-38251.65,14.17,,49.42,858728.8400000001,-578449.4999999997,255.76,0.53,0.89,0.0193,0.02,151.0,39.0,16.0,23.0,41.03,35978.0,-25073.19,10.51,,26.53,151781.54999999993,-82130.62000000002,-0.1,0.12,0.17,0.0149,0.01,1180.0,322.0,121.0,201.0,37.58,107499.06,-46982.97,13.93,,49.42,1368268.7999999996,-578449.4999999997,356.38,0.54,0.92,0.0191,0.02
VKCO,obv,1D,Bayesian_TPE,0,2.491,14,5,True,132.89,0.822,1.053,43.85,74,48.65,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":14,""confirmation_bars"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,339.0,74.0,36.0,38.0,48.65,116208.37,-75120.05,15.01,,43.85,446129.6000000001,-522228.0,132.89,0.82,1.05,0.0329,0.06,206.0,43.0,17.0,26.0,39.53,30630.84,-34453.76,10.95,,43.65,126585.89999999997,-126561.60000000008,-37.51,-0.71,-0.96,0.0206,-0.03,545.0,116.0,52.0,64.0,44.83,104111.14,-76671.46,13.67,,61.08,446129.6000000001,-522228.0,50.68,0.43,0.55,0.0291,0.02
VKCO,obv,1D,Bayesian_TPE,1,-0.009,9,1,False,-2.31,0.144,0.163,35.05,76,27.63,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":9,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,151.0,76.0,21.0,55.0,27.63,61116.35,-23755.12,5.78,,35.05,185266.3999999999,-84031.99999999996,-2.31,0.14,0.16,0.0216,0.01,90.0,45.0,12.0,33.0,26.67,38090.17,-17938.42,4.76,,27.31,150280.0,-78204.00000000007,-13.49,-0.25,-0.27,0.015,-0.01,241.0,121.0,33.0,88.0,27.27,50518.45,-21128.06,5.48,,37.93,185266.3999999999,-84031.99999999996,-19.22,0.0,0.0,0.0195,0.0
VKCO,obv,1D,Bayesian_TPE,2,0.026,20,4,False,4.64,0.196,0.181,34.61,32,37.5,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":20,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,230.0,32.0,12.0,20.0,37.5,63776.88,-35943.88,11.38,,34.61,201468.00000000003,-84031.99999999996,4.64,0.2,0.18,0.0177,0.01,164.0,22.0,5.0,17.0,22.73,35666.68,-24611.15,8.68,,27.15,93984.0,-105369.00000000012,-24.01,-0.74,-0.79,0.0126,-0.03,394.0,54.0,17.0,37.0,31.48,58318.39,-31640.93,10.93,,34.61,201468.00000000003,-113804.70000000011,-17.93,-0.03,-0.03,0.0166,-0.0
VKCO,obv,1D,Bayesian_TPE,3,0.53,26,2,False,38.35,0.512,0.552,37.08,37,27.03,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":26,""confirmation_bars"":2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,132.0,37.0,10.0,27.0,27.03,141702.66,-38278.19,10.84,,37.08,333801.59999999986,-103042.20000000016,38.35,0.51,0.55,0.0197,0.03,90.0,23.0,6.0,17.0,26.09,48062.27,-26252.22,9.96,,26.84,156782.80000000005,-78909.59999999993,-15.79,-0.37,-0.43,0.0137,-0.02,222.0,60.0,16.0,44.0,26.67,117066.94,-37971.42,11.08,,37.08,333801.59999999986,-112675.19999999992,20.23,0.28,0.32,0.0183,0.01
VKCO,obv,1D,Bayesian_TPE,4,11.3,12,3,True,326.16,1.232,1.831,35.56,101,41.58,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":12,""confirmation_bars"":3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,265.0,101.0,42.0,58.0,41.58,170625.32,-67321.02,11.0,,35.56,640213.2,-394474.7999999997,326.16,1.23,1.83,0.0322,0.11,158.0,52.0,17.0,34.0,32.69,45892.02,-26197.92,8.94,,28.98,192002.30000000005,-130572.0,-11.06,-0.06,-0.08,0.0202,-0.0,423.0,153.0,59.0,93.0,38.56,175326.8,-83026.62,10.37,,40.73,782068.7000000003,-531999.0,262.28,0.85,1.24,0.0286,0.06
VKCO,obv,1D,Bayesian_TPE,5,0.657,20,1,False,37.78,0.498,0.553,28.62,44,31.82,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":20,""confirmation_bars"":1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,87.0,44.0,14.0,30.0,31.82,104390.99,-36121.55,9.73,,28.62,285192.0,-100496.0,37.78,0.5,0.55,0.0207,0.04,65.0,32.0,9.0,23.0,28.12,25867.14,-19874.42,7.28,,28.45,92683.69999999995,-75145.00000000006,-22.43,-0.57,-0.62,0.0142,-0.03,152.0,76.0,23.0,53.0,30.26,79853.27,-32710.85,9.16,,31.75,326339.9999999999,-106852.20000000008,10.29,0.22,0.25,0.0191,0.01
VKCO,obv,1D,Bayesian_TPE,6,-0.004,16,4,False,-9.67,0.013,0.012,35.54,38,28.95,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":16,""confirmation_bars"":4,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,271.0,38.0,11.0,26.0,28.95,63984.69,-30788.85,9.05,,35.54,215558.40000000005,-89975.59999999998,-9.67,0.01,0.01,0.0175,0.0,174.0,26.0,8.0,18.0,30.77,38205.26,-25892.89,7.92,,27.92,107458.5,-111981.60000000012,-16.04,-0.36,-0.42,0.0142,-0.02,445.0,64.0,19.0,44.0,29.69,51575.62,-27761.1,8.59,,36.97,215558.40000000005,-101135.70000000011,-24.16,-0.1,-0.1,0.0164,-0.0
VKCO,obv,1D,Bayesian_TPE,7,9.298,20,1,True,278.31,1.172,1.767,35.08,87,32.18,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""obv_ema_window"":20,""confirmation_bars"":1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,87.0,87.0,28.0,59.0,32.18,220784.81,-57608.23,12.77,,35.08,801393.6000000001,-286220.0,278.31,1.17,1.77,0.0312,0.1,65.0,65.0,17.0,47.0,26.15,28492.74,-17187.64,6.77,,40.4,122510.5,-68069.40000000005,-32.34,-0.62,-0.86,0.0194,-0.03,152.0,152.0,45.0,106.0,29.61,182095.34,-61821.27,10.43,,42.36,896065.9999999997,-286220.0,164.12,0.7,1.06,0.0279,0.05
