ticker,strategy_type,timeframe,method,trial_number,composite_score,param_rsi_lower,param_rsi_upper,param_rsi_window,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
GAZP,rsi,1h,Bayesian_TPE,15,0.092,23,83,30,True,67.71,0.091,0.107,67.22,5,60.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":23,""rsi_upper"":83,""rsi_window"":30,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,30.0,5.0,3.0,2.0,60.0,426371.29,-300983.56,791.09,18986.2,67.22,565422.9,-390034.0800000001,67.71,0.23,0.27,0.0067,0.0,4.0,2.0,1.0,1.0,50.0,129497.6,-143592.16,215.1,5162.5,26.87,129497.6,-143592.15999999997,-1.41,0.07,0.09,0.0045,0.0,34.0,7.0,5.0,2.0,71.43,313521.61,-255705.04,632.89,15189.43,67.22,565422.9,-299477.03999999986,105.62,0.25,0.29,0.0064,0.0
GAZP,rsi,1h,Bayesian_TPE,16,1.765,20,82,30,True,433.27,0.188,0.235,46.15,7,71.43,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":20,""rsi_upper"":82,""rsi_window"":30,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,15.0,7.0,5.0,2.0,71.43,1140691.65,-685386.76,565.07,13561.57,46.15,1697021.6800000002,-1155301.56,433.27,0.48,0.6,0.0058,0.01,2.0,2.0,1.0,1.0,50.0,129497.6,-143592.16,215.1,5162.5,26.87,129497.6,-143592.15999999997,-1.41,0.07,0.09,0.0045,0.0,17.0,9.0,7.0,2.0,77.78,957962.06,-583863.62,492.25,11814.0,46.15,1697021.6800000002,-952255.2799999996,553.8,0.46,0.58,0.0056,0.01
GAZP,rsi,1h,Bayesian_TPE,17,3.606,19,83,24,True,733.16,0.227,0.282,46.15,10,80.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":19,""rsi_upper"":83,""rsi_window"":24,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,24.0,10.0,8.0,2.0,80.0,962751.09,-185191.35,395.55,9493.1,46.15,1652323.0,-215471.9699999999,733.16,0.58,0.72,0.0057,0.01,3.0,2.0,1.0,1.0,50.0,129497.6,-143592.16,215.1,5162.5,26.87,129497.6,-143592.15999999997,-1.41,0.07,0.09,0.0045,0.0,27.0,11.0,7.0,4.0,63.64,1056855.6,-420411.2,402.75,9666.0,46.15,1652323.0,-978233.0399999996,571.63,0.46,0.58,0.0057,0.01
GAZP,rsi,1h,Bayesian_TPE,18,0.008,27,85,23,False,8.91,0.059,0.067,67.21,5,40.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":27,""rsi_upper"":85,""rsi_window"":23,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,102.0,5.0,2.0,3.0,40.0,733387.31,-459213.05,761.62,18278.8,67.21,1089092.55,-638494.5,8.91,0.15,0.17,0.0067,0.0,29.0,2.0,1.0,1.0,50.0,322515.93,-313419.54,218.12,5235.0,35.16,322515.92999999993,-313419.5399999999,0.91,0.1,0.13,0.0044,0.0,131.0,6.0,3.0,3.0,50.0,508259.31,-497124.82,709.15,17019.67,67.21,1089092.55,-638494.5,3.34,0.13,0.15,0.0064,0.0
GAZP,rsi,1h,Bayesian_TPE,19,-0.001,19,77,27,True,-1.19,0.084,0.108,97.5,11,63.64,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":19,""rsi_upper"":77,""rsi_window"":27,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,44.0,11.0,7.0,4.0,63.64,135671.88,-240406.7,363.22,8717.18,97.5,266687.6700000001,-738860.4099999999,-1.19,0.21,0.27,0.0111,0.0,5.0,3.0,2.0,1.0,66.67,91927.21,-72969.34,143.39,3441.33,25.25,115063.60000000003,-72969.34000000005,11.09,0.23,0.28,0.0044,0.0,49.0,13.0,8.0,5.0,61.54,125630.43,-222270.55,343.86,8252.62,97.5,266687.6700000001,-738860.4099999999,-10.63,0.19,0.24,0.0104,0.0
GAZP,rsi,1h,Bayesian_TPE,20,-0.009,27,86,24,True,-14.44,0.043,0.049,68.83,5,60.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":27,""rsi_upper"":86,""rsi_window"":24,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,93.0,5.0,3.0,2.0,60.0,217632.45,-398648.47,791.87,19004.8,68.83,381504.19999999984,-625796.99,-14.44,0.11,0.13,0.0068,0.0,23.0,3.0,2.0,1.0,66.67,164014.17,-314708.85,154.74,3713.67,35.16,322515.92999999993,-314708.8499999999,1.33,0.11,0.15,0.0047,0.0,116.0,7.0,4.0,3.0,57.14,164332.99,-280715.42,633.45,15202.71,68.83,381504.19999999984,-417433.6500000001,-18.48,0.1,0.12,0.0065,0.0
GAZP,rsi,1h,Bayesian_TPE,21,0.143,19,82,29,True,120.56,0.122,0.227,102.71,7,71.43,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":19,""rsi_upper"":82,""rsi_window"":29,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,15.0,7.0,5.0,2.0,71.43,312904.5,-179455.53,565.07,13561.57,102.71,562849.14,-227858.1899999999,120.56,0.31,0.58,0.0393,0.01,1.0,1.0,1.0,0.0,100.0,240150.4,0.0,430.21,10325.0,17.34,240150.3999999999,240150.3999999999,24.02,0.46,0.54,0.0033,0.01,16.0,8.0,7.0,1.0,87.5,375621.13,-227858.19,553.78,13290.75,102.71,658743.6799999998,-227858.1899999999,240.15,0.3,0.55,0.0358,0.01
GAZP,rsi,1h,Bayesian_TPE,22,0.202,18,81,28,True,167.14,0.124,0.231,102.71,8,75.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":18,""rsi_upper"":81,""rsi_window"":28,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,19.0,8.0,6.0,2.0,75.0,324823.49,-138764.1,494.43,11866.38,102.71,562849.14,-227858.1899999999,167.14,0.32,0.59,0.0392,0.01,1.0,1.0,1.0,0.0,100.0,240150.4,0.0,430.21,10325.0,17.34,240150.3999999999,240150.3999999999,24.02,0.46,0.54,0.0033,0.01,20.0,8.0,6.0,2.0,75.0,347581.16,-138764.1,553.78,13290.75,102.71,562849.14,-227858.1899999999,180.8,0.29,0.54,0.0358,0.01
GAZP,rsi,1h,Bayesian_TPE,23,0.002,10,76,26,True,9.42,0.036,0.042,155.76,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":10,""rsi_upper"":76,""rsi_window"":26,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,53.0,1.0,1.0,0.0,100.0,94167.36,0.0,3995.38,95889.0,155.76,94167.36000000004,94167.36000000004,9.42,0.09,0.11,0.7893,0.05,6.0,1.0,1.0,0.0,100.0,227548.4,0.0,430.17,10324.0,17.79,227548.4,227548.4,22.75,0.44,0.51,0.0034,0.01,59.0,1.0,1.0,0.0,100.0,144108.72,0.0,4470.17,107284.0,155.76,144108.72000000006,144108.72000000006,14.41,0.08,0.1,0.7186,0.04
GAZP,rsi,1h,Bayesian_TPE,24,-0.015,21,70,22,True,-26.62,0.046,0.054,80.59,45,66.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":21,""rsi_upper"":70,""rsi_window"":22,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,296.0,45.0,30.0,15.0,66.67,84944.12,-187637.86,88.78,2130.82,80.59,257998.52,-1060623.72,-26.62,0.12,0.14,0.0082,0.0,53.0,5.0,1.0,4.0,20.0,98868.24,-36917.28,94.28,2262.6,41.17,98868.24000000002,-84268.79999999992,-4.88,0.06,0.07,0.0055,0.0,349.0,49.0,31.0,18.0,63.27,84468.72,-163507.4,91.23,2189.43,82.07,257998.52,-1060623.72,-32.46,0.11,0.13,0.008,0.0
GAZP,rsi,1h,Bayesian_TPE,25,-0.021,12,86,25,True,31.79,-0.067,-0.038,101.95,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":12,""rsi_upper"":86,""rsi_window"":25,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,3.0,1.0,1.0,0.0,100.0,317882.15,0.0,2056.46,49355.0,101.95,317882.1499999999,317882.1499999999,31.79,-0.17,-0.1,0.0578,-0.01,1.0,1.0,1.0,0.0,100.0,240150.4,0.0,430.21,10325.0,17.34,240150.3999999999,240150.3999999999,24.02,0.46,0.54,0.0033,0.01,4.0,1.0,1.0,0.0,100.0,355484.97,0.0,2531.25,60750.0,101.95,355484.9699999999,355484.9699999999,35.55,-0.15,-0.09,0.0527,-0.01
GAZP,rsi,1h,Bayesian_TPE,26,0.004,26,84,28,False,4.95,0.056,0.065,70.42,3,66.67,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":26,""rsi_upper"":84,""rsi_window"":28,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,52.0,3.0,2.0,1.0,66.67,408603.35,-767665.08,1290.49,30971.67,70.42,564127.2,-767665.0800000001,4.95,0.14,0.16,0.0067,0.0,10.0,1.0,0.0,1.0,0.0,0.0,-160442.96,387.21,9293.0,26.86,-160442.95999999993,-160442.95999999993,-16.04,-0.18,-0.22,0.0041,-0.0,62.0,4.0,2.0,2.0,50.0,408603.35,-360739.12,1075.81,25819.5,70.42,564127.2,-512065.80000000016,9.57,0.14,0.16,0.0063,0.0
GAZP,rsi,1h,Bayesian_TPE,27,0.21,18,80,30,True,173.68,0.124,0.231,102.71,8,75.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":18,""rsi_upper"":80,""rsi_window"":30,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,18.0,8.0,6.0,2.0,75.0,331978.37,-127555.56,494.43,11866.38,102.71,562849.14,-227858.1899999999,173.68,0.32,0.59,0.0392,0.01,1.0,1.0,1.0,0.0,100.0,240150.4,0.0,430.21,10325.0,17.34,240150.3999999999,240150.3999999999,24.02,0.46,0.54,0.0033,0.01,19.0,8.0,6.0,2.0,75.0,355292.66,-127555.56,553.78,13290.75,102.71,562849.14,-227858.1899999999,187.66,0.29,0.54,0.0358,0.01
GAZP,rsi,1h,Bayesian_TPE,28,-0.001,30,76,28,True,-54.64,0.002,0.002,80.96,30,60.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":30,""rsi_upper"":76,""rsi_window"":28,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,160.0,30.0,18.0,12.0,60.0,51736.48,-123140.27,133.18,3196.3,80.96,240386.80000000008,-423218.4,-54.64,0.0,0.0,0.0071,0.0,36.0,7.0,5.0,2.0,71.43,91805.72,-125640.4,66.32,1591.57,33.73,300945.63,-235222.92000000004,20.77,0.34,0.45,0.0047,0.0,196.0,36.0,22.0,14.0,61.11,49996.77,-113203.54,124.17,2980.11,80.96,240386.80000000008,-423218.4,-48.49,0.03,0.04,0.0067,0.0
GAZP,rsi,1h,Bayesian_TPE,29,-0.009,25,90,24,True,-14.02,0.043,0.05,68.83,5,60.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":25,""rsi_upper"":90,""rsi_window"":24,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,59.0,5.0,3.0,2.0,60.0,220363.87,-400630.41,791.69,19000.6,68.83,388369.8,-628912.8300000001,-14.02,0.11,0.13,0.0068,0.0,11.0,2.0,1.0,1.0,50.0,94948.8,-175684.32,215.1,5162.5,26.87,94948.8,-175684.31999999995,-8.07,-0.02,-0.03,0.0045,-0.0,70.0,7.0,4.0,3.0,57.14,190656.77,-259902.87,633.32,15199.71,68.83,388369.8,-419512.0500000001,-1.71,0.13,0.15,0.0065,0.0
GAZP,rsi,1h,Bayesian_TPE,30,0.014,21,89,17,True,14.3,0.064,0.073,67.22,7,57.14,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":21,""rsi_upper"":89,""rsi_window"":17,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,65.0,7.0,4.0,3.0,57.14,201685.28,-221261.79,565.49,13571.86,67.22,388369.8,-429586.36,14.3,0.16,0.19,0.0068,0.0,12.0,2.0,1.0,1.0,50.0,4167.6,-237975.37,215.1,5162.5,35.16,4167.599999999986,-237975.36999999997,-23.38,-0.27,-0.34,0.0045,-0.0,77.0,9.0,6.0,3.0,66.67,172459.78,-315260.87,492.58,11822.0,67.22,388369.8,-429586.36,8.9,0.15,0.17,0.0065,0.0
GAZP,rsi,1h,Bayesian_TPE,31,0.104,17,79,30,True,81.29,0.127,0.145,98.87,5,80.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":17,""rsi_upper"":79,""rsi_window"":30,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,15.0,5.0,4.0,1.0,80.0,233092.34,-119465.28,410.91,9861.8,98.87,355345.98000000004,-119465.27999999996,81.29,0.32,0.37,0.0158,0.01,1.0,1.0,1.0,0.0,100.0,240150.4,0.0,430.21,10325.0,17.34,240150.3999999999,240150.3999999999,24.02,0.46,0.54,0.0033,0.01,16.0,5.0,4.0,1.0,80.0,248453.12,-119465.28,505.87,12140.8,98.87,410681.26,-119465.27999999996,87.43,0.3,0.35,0.0144,0.0
GAZP,rsi,1h,Bayesian_TPE,32,0.01,14,81,26,True,30.81,0.045,0.035,134.69,5,80.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":14,""rsi_upper"":81,""rsi_window"":26,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,20.0,5.0,4.0,1.0,80.0,163572.56,-346193.96,444.71,10673.0,134.69,263858.32,-346193.95999999996,30.81,0.12,0.09,0.4815,0.04,1.0,1.0,1.0,0.0,100.0,240150.4,0.0,430.21,10325.0,17.34,240150.3999999999,240150.3999999999,24.02,0.46,0.54,0.0033,0.01,21.0,5.0,4.0,1.0,80.0,174978.92,-346193.96,539.67,12952.0,134.69,285936.0,-346193.95999999996,35.37,0.1,0.09,0.4384,0.03
GAZP,rsi,1h,Bayesian_TPE,33,0.09,21,88,29,True,67.0,0.09,0.107,67.22,5,60.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":21,""rsi_upper"":88,""rsi_window"":29,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,17.0,5.0,3.0,2.0,60.0,423234.44,-299854.05,791.09,18986.2,67.22,569766.1199999999,-391153.1000000001,67.0,0.23,0.27,0.0067,0.0,2.0,2.0,1.0,1.0,50.0,129497.6,-143592.16,215.1,5162.5,26.87,129497.6,-143592.15999999997,-1.41,0.07,0.09,0.0045,0.0,19.0,7.0,5.0,2.0,71.43,310844.78,-253383.97,632.89,15189.43,67.22,569766.1199999999,-298212.9599999999,104.75,0.24,0.29,0.0064,0.0
GAZP,rsi,1h,Bayesian_TPE,34,0.017,15,55,27,True,-52.13,-0.055,-0.042,170.57,5,60.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":15,""rsi_upper"":55,""rsi_window"":27,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,1061.0,5.0,3.0,2.0,60.0,46354.5,-330173.92,800.85,19220.4,170.57,77809.62000000001,-600640.9499999998,-52.13,-0.14,-0.11,0.7286,-0.06,210.0,1.0,1.0,0.0,100.0,23521.89,0.0,471.33,11312.0,43.65,23521.89000000001,23521.89000000001,2.35,0.14,0.17,0.0058,0.0,1271.0,5.0,3.0,2.0,60.0,52292.56,-330173.92,895.81,21499.4,170.57,95623.80000000002,-600640.9499999998,-50.35,-0.13,-0.1,0.6633,-0.05
GAZP,rsi,1h,Bayesian_TPE,35,0.009,20,80,21,False,10.51,0.057,0.052,63.76,11,63.64,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":20,""rsi_upper"":80,""rsi_window"":21,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,77.0,11.0,7.0,4.0,63.64,171764.2,-274322.97,237.57,5701.73,63.76,320781.50999999983,-456352.1999999999,10.51,0.15,0.13,0.0062,0.0,5.0,1.0,0.0,1.0,0.0,0.0,-63075.51,343.0,8232.0,26.86,-63075.510000000024,-63075.510000000024,-6.31,-0.02,-0.03,0.0039,-0.0,82.0,12.0,7.0,5.0,58.33,182851.97,-234378.7,248.98,5975.58,63.76,320781.50999999983,-456352.1999999999,10.81,0.14,0.13,0.0059,0.0
GAZP,rsi,1h,Bayesian_TPE,36,-0.043,17,87,25,True,67.88,-0.064,-0.047,101.97,5,60.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":17,""rsi_upper"":87,""rsi_window"":25,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,9.0,5.0,3.0,2.0,60.0,421135.71,-292306.8,791.09,18986.2,101.97,569766.1199999999,-363672.4,67.88,-0.16,-0.12,0.0603,-0.01,1.0,1.0,1.0,0.0,100.0,240150.4,0.0,430.21,10325.0,17.34,240150.3999999999,240150.3999999999,24.02,0.46,0.54,0.0033,0.01,10.0,6.0,5.0,1.0,83.33,361984.9,-220941.21,738.38,17721.0,101.97,569766.1199999999,-220941.21,158.9,-0.14,-0.1,0.055,-0.01
GAZP,rsi,1h,Bayesian_TPE,37,0.033,12,83,30,True,31.6,0.106,0.246,102.42,1,100.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":12,""rsi_upper"":83,""rsi_window"":30,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,4.0,1.0,1.0,0.0,100.0,315976.87,0.0,2056.42,49354.0,102.42,315976.86999999994,315976.86999999994,31.6,0.27,0.63,0.0608,0.02,1.0,1.0,1.0,0.0,100.0,240150.4,0.0,430.21,10325.0,17.34,240150.3999999999,240150.3999999999,24.02,0.46,0.54,0.0033,0.01,5.0,1.0,1.0,0.0,100.0,353682.45,0.0,2531.21,60749.0,102.42,353682.44999999995,353682.44999999995,35.37,0.25,0.6,0.0554,0.01
GAZP,rsi,1h,Bayesian_TPE,38,0.034,24,77,27,False,30.75,0.07,0.064,63.76,11,63.64,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":24,""rsi_upper"":77,""rsi_window"":27,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,71.0,11.0,7.0,4.0,63.64,197253.36,-268320.65,238.01,5712.18,63.76,320781.50999999983,-496648.1999999999,30.75,0.18,0.16,0.0062,0.0,8.0,2.0,1.0,1.0,50.0,68054.31,-87465.25,154.38,3705.0,25.25,68054.30999999992,-87465.25000000017,-1.94,0.04,0.05,0.0037,0.0,79.0,13.0,8.0,5.0,61.54,222686.95,-242637.66,228.57,5485.77,63.76,369957.07,-496648.1999999999,56.83,0.2,0.18,0.0059,0.0
GAZP,rsi,1h,Bayesian_TPE,39,0.046,15,84,29,True,44.84,0.106,0.248,102.42,3,66.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":15,""rsi_upper"":84,""rsi_window"":29,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,4.0,3.0,2.0,1.0,66.67,296141.9,-143887.37,685.47,16451.33,102.42,468244.1,-143887.36999999997,44.84,0.27,0.63,0.0608,0.02,1.0,1.0,1.0,0.0,100.0,240150.4,0.0,430.21,10325.0,17.34,240150.3999999999,240150.3999999999,24.02,0.46,0.54,0.0033,0.01,5.0,3.0,2.0,1.0,66.67,310253.05,-143887.37,843.74,20249.67,102.42,496466.4,-143887.36999999997,47.66,0.25,0.6,0.0554,0.01
GAZP,rsi,1h,Bayesian_TPE,40,0.053,30,70,26,True,-83.45,-0.061,-0.068,95.91,71,61.97,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":30,""rsi_upper"":70,""rsi_window"":26,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,335.0,71.0,44.0,27.0,61.97,61759.74,-131551.54,56.27,1350.52,95.91,220593.62,-1113720.2999999998,-83.45,-0.16,-0.17,0.0073,-0.0,73.0,20.0,11.0,9.0,55.0,41989.09,-57698.89,23.57,565.65,42.22,140548.31999999986,-189891.54000000004,-5.74,0.03,0.04,0.0051,0.0,408.0,90.0,54.0,36.0,60.0,51594.43,-100744.83,49.67,1192.02,95.91,220593.62,-1113720.2999999998,-84.07,-0.13,-0.14,0.007,-0.0
GAZP,rsi,1h,Bayesian_TPE,41,0.202,18,81,28,True,167.14,0.124,0.231,102.71,8,75.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":18,""rsi_upper"":81,""rsi_window"":28,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,19.0,8.0,6.0,2.0,75.0,324823.49,-138764.1,494.43,11866.38,102.71,562849.14,-227858.1899999999,167.14,0.32,0.59,0.0392,0.01,1.0,1.0,1.0,0.0,100.0,240150.4,0.0,430.21,10325.0,17.34,240150.3999999999,240150.3999999999,24.02,0.46,0.54,0.0033,0.01,20.0,8.0,6.0,2.0,75.0,347581.16,-138764.1,553.78,13290.75,102.71,562849.14,-227858.1899999999,180.8,0.29,0.54,0.0358,0.01
GAZP,rsi,1h,Bayesian_TPE,42,0.21,17,81,28,True,173.68,0.124,0.231,102.71,8,75.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""rsi_lower"":17,""rsi_upper"":81,""rsi_window"":28,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,18.0,8.0,6.0,2.0,75.0,331978.37,-127555.56,494.43,11866.38,102.71,562849.14,-227858.1899999999,173.68,0.32,0.59,0.0392,0.01,1.0,1.0,1.0,0.0,100.0,240150.4,0.0,430.21,10325.0,17.34,240150.3999999999,240150.3999999999,24.02,0.46,0.54,0.0033,0.01,19.0,8.0,6.0,2.0,75.0,355292.66,-127555.56,553.78,13290.75,102.71,562849.14,-227858.1899999999,187.66,0.29,0.54,0.0358,0.01
