ticker,strategy_type,timeframe,method,trial_number,composite_score,param_vwap_window,param_vwap_tol,param_vwap_mode,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
GMKN,vwap,1D,Bayesian_TPE,28,0.483,38,0.001,yearly,False,61.53,0.32,0.315,40.79,78,16.67,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":38,""vwap_tol"":0.001,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,176.0,78.0,13.0,65.0,16.67,241925.23,-38918.7,26.46,,40.79,729850.18,-165552.1200000001,61.53,0.32,0.32,0.0125,0.01,36.0,17.0,4.0,13.0,23.53,78839.02,-21808.46,14.35,,25.01,196400.3200000001,-41758.79999999997,3.18,0.2,0.23,0.0142,0.01,212.0,95.0,17.0,78.0,17.89,214968.24,-38303.76,24.29,,44.91,729850.18,-165552.1200000001,66.68,0.3,0.3,0.0128,0.01
GMKN,vwap,1D,Bayesian_TPE,29,0.039,89,0.003,rolling,True,-43.54,-0.06,-0.077,67.82,132,19.7,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":89,""vwap_tol"":0.003,""vwap_mode"":""rolling"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,172.0,132.0,26.0,106.0,19.7,59244.84,-18638.86,28.35,,67.82,212695.24000000005,-72486.70000000006,-43.54,-0.06,-0.08,0.0169,-0.0,16.0,13.0,4.0,9.0,30.77,93267.3,-28547.23,29.77,,31.19,176241.24,-68248.60000000002,11.61,0.38,0.5,0.0168,0.02,188.0,145.0,30.0,115.0,20.69,59722.63,-18507.8,29.08,,67.82,212695.24000000005,-72486.70000000006,-33.67,0.02,0.02,0.0172,0.0
GMKN,vwap,1D,Bayesian_TPE,30,0.495,111,0.007,yearly,False,59.21,0.314,0.305,37.58,48,18.75,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":111,""vwap_tol"":0.007,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,167.0,48.0,9.0,39.0,18.75,299184.24,-53861.42,42.65,,37.58,668767.3600000001,-140482.3200000001,59.21,0.31,0.3,0.0125,0.01,33.0,11.0,4.0,7.0,36.36,65792.01,-28418.21,22.18,,25.96,175522.40000000008,-42404.63999999997,6.42,0.28,0.32,0.0141,0.02,200.0,59.0,13.0,46.0,22.03,239358.24,-52550.22,38.83,,37.58,668767.3600000001,-140482.3200000001,69.43,0.31,0.31,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,31,0.495,118,0.007,yearly,False,59.21,0.314,0.305,37.58,48,18.75,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":118,""vwap_tol"":0.007,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,167.0,48.0,9.0,39.0,18.75,299184.24,-53861.42,42.65,,37.58,668767.3600000001,-140482.3200000001,59.21,0.31,0.3,0.0125,0.01,33.0,11.0,4.0,7.0,36.36,65792.01,-28418.21,22.18,,25.96,175522.40000000008,-42404.63999999997,6.42,0.28,0.32,0.0141,0.02,200.0,59.0,13.0,46.0,22.03,239358.24,-52550.22,38.83,,37.58,668767.3600000001,-140482.3200000001,69.43,0.31,0.31,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,32,0.495,112,0.007,yearly,False,59.21,0.314,0.305,37.58,48,18.75,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":112,""vwap_tol"":0.007,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,167.0,48.0,9.0,39.0,18.75,299184.24,-53861.42,42.65,,37.58,668767.3600000001,-140482.3200000001,59.21,0.31,0.3,0.0125,0.01,33.0,11.0,4.0,7.0,36.36,65792.01,-28418.21,22.18,,25.96,175522.40000000008,-42404.63999999997,6.42,0.28,0.32,0.0141,0.02,200.0,59.0,13.0,46.0,22.03,239358.24,-52550.22,38.83,,37.58,668767.3600000001,-140482.3200000001,69.43,0.31,0.31,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,33,0.495,113,0.007,yearly,False,59.21,0.314,0.305,37.58,48,18.75,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":113,""vwap_tol"":0.007,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,167.0,48.0,9.0,39.0,18.75,299184.24,-53861.42,42.65,,37.58,668767.3600000001,-140482.3200000001,59.21,0.31,0.3,0.0125,0.01,33.0,11.0,4.0,7.0,36.36,65792.01,-28418.21,22.18,,25.96,175522.40000000008,-42404.63999999997,6.42,0.28,0.32,0.0141,0.02,200.0,59.0,13.0,46.0,22.03,239358.24,-52550.22,38.83,,37.58,668767.3600000001,-140482.3200000001,69.43,0.31,0.31,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,34,0.39,105,0.01,yearly,False,49.48,0.286,0.276,36.27,44,20.45,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":105,""vwap_tol"":0.010000000000000002,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,166.0,44.0,9.0,35.0,20.45,287272.96,-59733.34,46.09,,36.27,668767.3600000001,-139110.7200000001,49.48,0.29,0.28,0.0124,0.01,30.0,7.0,3.0,4.0,42.86,98107.21,-33628.27,36.29,,24.28,246819.99999999997,-43922.63999999997,15.98,0.51,0.59,0.0144,0.03,196.0,51.0,12.0,39.0,23.53,252119.08,-58762.54,44.75,,38.18,668767.3600000001,-139110.7200000001,73.37,0.32,0.32,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,35,0.495,122,0.007,yearly,False,59.21,0.314,0.305,37.58,48,18.75,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":122,""vwap_tol"":0.007,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,167.0,48.0,9.0,39.0,18.75,299184.24,-53861.42,42.65,,37.58,668767.3600000001,-140482.3200000001,59.21,0.31,0.3,0.0125,0.01,33.0,11.0,4.0,7.0,36.36,65792.01,-28418.21,22.18,,25.96,175522.40000000008,-42404.63999999997,6.42,0.28,0.32,0.0141,0.02,200.0,59.0,13.0,46.0,22.03,239358.24,-52550.22,38.83,,37.58,668767.3600000001,-140482.3200000001,69.43,0.31,0.31,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,36,0.204,96,0.005,yearly,False,35.36,0.239,0.233,41.52,58,15.52,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":96,""vwap_tol"":0.005,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,169.0,58.0,9.0,49.0,15.52,284082.29,-44962.33,35.43,,41.52,691447.05,-127395.96000000006,35.36,0.24,0.23,0.0125,0.01,35.0,14.0,4.0,10.0,28.57,63912.66,-24831.07,17.57,,27.3,169844.80000000008,-41030.15999999997,0.73,0.13,0.15,0.0142,0.01,204.0,72.0,13.0,59.0,18.06,223290.12,-43038.41,31.96,,43.06,691447.05,-127395.96000000006,36.35,0.22,0.22,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,37,0.197,139,0.01,rolling,True,43.27,0.257,0.337,56.53,61,24.59,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":139,""vwap_tol"":0.010000000000000002,""vwap_mode"":""rolling"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,123.0,61.0,15.0,46.0,24.59,136187.66,-35003.42,61.23,,56.53,468619.8,-99546.71999999991,43.27,0.26,0.34,0.0166,0.01,8.0,3.0,2.0,1.0,66.67,108099.81,-55656.72,127.0,,20.18,159652.74000000002,-55656.72000000004,16.05,0.47,0.6,0.0171,0.04,131.0,64.0,17.0,47.0,26.56,139202.29,-35968.69,65.78,,56.53,468619.8,-99546.71999999991,67.59,0.29,0.38,0.017,0.01
GMKN,vwap,1D,Bayesian_TPE,38,0.495,109,0.007,yearly,False,59.21,0.314,0.305,37.58,48,18.75,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":109,""vwap_tol"":0.007,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,167.0,48.0,9.0,39.0,18.75,299184.24,-53861.42,42.65,,37.58,668767.3600000001,-140482.3200000001,59.21,0.31,0.3,0.0125,0.01,33.0,11.0,4.0,7.0,36.36,65792.01,-28418.21,22.18,,25.96,175522.40000000008,-42404.63999999997,6.42,0.28,0.32,0.0141,0.02,200.0,59.0,13.0,46.0,22.03,239358.24,-52550.22,38.83,,37.58,668767.3600000001,-140482.3200000001,69.43,0.31,0.31,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,39,0.347,131,0.008,yearly,False,47.39,0.279,0.27,38.1,47,19.15,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":131,""vwap_tol"":0.008,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,162.0,47.0,9.0,38.0,19.15,286809.21,-55457.69,43.72,,38.1,668767.3600000001,-136733.2800000001,47.39,0.28,0.27,0.0125,0.01,32.0,10.0,4.0,6.0,40.0,64440.92,-29882.28,24.5,,25.96,178928.96000000008,-43227.119999999966,7.85,0.32,0.36,0.0141,0.02,194.0,57.0,13.0,44.0,22.81,227785.57,-53901.37,40.35,,38.96,668767.3600000001,-136733.2800000001,58.96,0.28,0.28,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,40,-0.022,96,0.005,rolling,True,-19.3,0.062,0.08,54.72,98,21.43,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":96,""vwap_tol"":0.005,""vwap_mode"":""rolling"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,153.0,98.0,21.0,77.0,21.43,92811.55,-27818.55,38.18,,54.72,263382.92000000004,-89761.10000000008,-19.3,0.06,0.08,0.017,0.0,16.0,13.0,4.0,9.0,30.77,87887.77,-22353.54,29.69,,22.94,172183.8599999999,-56949.99999999998,15.04,0.45,0.6,0.0168,0.03,169.0,111.0,25.0,86.0,22.52,90789.36,-26859.21,37.99,,54.72,263382.92000000004,-89761.10000000008,-4.02,0.13,0.17,0.0173,0.0
GMKN,vwap,1D,Bayesian_TPE,41,0.495,117,0.007,yearly,False,59.21,0.314,0.305,37.58,48,18.75,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":117,""vwap_tol"":0.007,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,167.0,48.0,9.0,39.0,18.75,299184.24,-53861.42,42.65,,37.58,668767.3600000001,-140482.3200000001,59.21,0.31,0.3,0.0125,0.01,33.0,11.0,4.0,7.0,36.36,65792.01,-28418.21,22.18,,25.96,175522.40000000008,-42404.63999999997,6.42,0.28,0.32,0.0141,0.02,200.0,59.0,13.0,46.0,22.03,239358.24,-52550.22,38.83,,37.58,668767.3600000001,-140482.3200000001,69.43,0.31,0.31,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,42,0.466,113,0.009,yearly,False,54.56,0.301,0.292,35.26,45,20.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":113,""vwap_tol"":0.009000000000000001,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,164.0,45.0,9.0,36.0,20.0,290354.09,-57432.32,45.36,,35.26,668767.3600000001,-141320.52000000008,54.56,0.3,0.29,0.0124,0.01,32.0,10.0,4.0,6.0,40.0,61081.72,-29777.24,25.0,,25.96,178928.96000000008,-43227.119999999966,6.57,0.28,0.33,0.0142,0.02,196.0,55.0,13.0,42.0,23.64,230063.98,-55802.7,41.65,,38.07,668767.3600000001,-141320.52000000008,64.71,0.3,0.3,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,43,0.204,103,0.005,yearly,False,35.36,0.239,0.233,41.52,58,15.52,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":103,""vwap_tol"":0.005,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,169.0,58.0,9.0,49.0,15.52,284082.29,-44962.33,35.43,,41.52,691447.05,-127395.96000000006,35.36,0.24,0.23,0.0125,0.01,35.0,14.0,4.0,10.0,28.57,63912.66,-24831.07,17.57,,27.3,169844.80000000008,-41030.15999999997,0.73,0.13,0.15,0.0142,0.01,204.0,72.0,13.0,59.0,18.06,223290.12,-43038.41,31.96,,43.06,691447.05,-127395.96000000006,36.35,0.22,0.22,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,44,0.4,126,0.011,yearly,False,50.63,0.289,0.279,36.62,43,20.93,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":126,""vwap_tol"":0.011,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,163.0,43.0,9.0,34.0,20.93,290477.69,-62000.67,46.93,,36.62,668767.3600000001,-143179.80000000008,50.63,0.29,0.28,0.0124,0.01,30.0,7.0,3.0,4.0,42.86,97134.15,-36327.2,36.43,,25.18,243900.8,-43403.759999999966,14.61,0.48,0.55,0.0144,0.03,193.0,50.0,12.0,38.0,24.0,254437.05,-61234.34,45.46,,40.19,668767.3600000001,-143179.80000000008,72.63,0.32,0.31,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,45,0.34,163,0.006,yearly,False,47.19,0.278,0.27,38.57,52,17.31,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":163,""vwap_tol"":0.006,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,167.0,52.0,9.0,43.0,17.31,294240.23,-50609.83,39.56,,38.57,668767.3600000001,-135270.24000000008,47.19,0.28,0.27,0.0125,0.01,35.0,14.0,4.0,10.0,28.57,63912.66,-24831.07,17.57,,27.3,169844.80000000008,-41030.15999999997,0.73,0.13,0.15,0.0142,0.01,202.0,66.0,13.0,53.0,19.7,232649.76,-47957.12,34.89,,41.52,668767.3600000001,-135270.24000000008,48.27,0.26,0.26,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,46,0.495,135,0.007,yearly,False,59.21,0.314,0.305,37.58,48,18.75,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":135,""vwap_tol"":0.007,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,167.0,48.0,9.0,39.0,18.75,299184.24,-53861.42,42.65,,37.58,668767.3600000001,-140482.3200000001,59.21,0.31,0.3,0.0125,0.01,33.0,11.0,4.0,7.0,36.36,65792.01,-28418.21,22.18,,25.96,175522.40000000008,-42404.63999999997,6.42,0.28,0.32,0.0141,0.02,200.0,59.0,13.0,46.0,22.03,239358.24,-52550.22,38.83,,37.58,668767.3600000001,-140482.3200000001,69.43,0.31,0.31,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,47,0.143,112,0.016,yearly,False,28.0,0.214,0.206,41.9,37,21.62,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":112,""vwap_tol"":0.016,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,168.0,37.0,8.0,29.0,21.62,297724.88,-72477.2,55.22,,41.9,668767.3600000001,-129860.04000000008,28.0,0.21,0.21,0.0123,0.01,31.0,7.0,2.0,5.0,28.57,125951.02,-35568.62,36.57,,25.18,234355.99999999997,-55661.319999999905,7.41,0.31,0.35,0.0142,0.02,199.0,44.0,10.0,34.0,22.73,270424.62,-68514.09,52.25,,46.16,668767.3600000001,-129860.04000000008,37.48,0.23,0.22,0.0125,0.01
GMKN,vwap,1D,Bayesian_TPE,48,0.466,120,0.009,yearly,False,54.56,0.301,0.292,35.26,45,20.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":120,""vwap_tol"":0.009000000000000001,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,164.0,45.0,9.0,36.0,20.0,290354.09,-57432.32,45.36,,35.26,668767.3600000001,-141320.52000000008,54.56,0.3,0.29,0.0124,0.01,32.0,10.0,4.0,6.0,40.0,61081.72,-29777.24,25.0,,25.96,178928.96000000008,-43227.119999999966,6.57,0.28,0.33,0.0142,0.02,196.0,55.0,13.0,42.0,23.64,230063.98,-55802.7,41.65,,38.07,668767.3600000001,-141320.52000000008,64.71,0.3,0.3,0.0127,0.01
GMKN,vwap,1D,Bayesian_TPE,49,0.347,94,0.008,yearly,False,47.39,0.279,0.27,38.1,47,19.15,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":94,""vwap_tol"":0.008,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,162.0,47.0,9.0,38.0,19.15,286809.21,-55457.69,43.72,,38.1,668767.3600000001,-136733.2800000001,47.39,0.28,0.27,0.0125,0.01,32.0,10.0,4.0,6.0,40.0,64440.92,-29882.28,24.5,,25.96,178928.96000000008,-43227.119999999966,7.85,0.32,0.36,0.0141,0.02,194.0,57.0,13.0,44.0,22.81,227785.57,-53901.37,40.35,,38.96,668767.3600000001,-136733.2800000001,58.96,0.28,0.28,0.0127,0.01
VKCO,vwap,1h,Bayesian_TPE,0,1.237,87,0.02,rolling,True,213.0,0.274,0.337,47.17,94,38.3,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":87,""vwap_tol"":0.02,""vwap_mode"":""rolling"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,429.0,94.0,36.0,57.0,38.3,153722.97,-59719.16,11.77,282.52,47.17,619174.1999999998,-210371.9999999998,213.0,0.7,0.86,0.0082,0.01,263.0,51.0,20.0,31.0,39.22,53572.31,-33242.57,9.14,219.45,32.12,202398.0,-76880.0,4.09,0.15,0.2,0.0052,0.0,692.0,144.0,56.0,87.0,38.89,154917.33,-74480.33,10.98,263.56,47.17,621407.0,-236048.0,219.56,0.52,0.65,0.0072,0.01
VKCO,vwap,1h,Bayesian_TPE,1,0.003,30,0.018000000000000002,yearly,False,-8.35,-0.011,-0.007,34.42,12,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":30,""vwap_tol"":0.018000000000000002,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,128.0,12.0,4.0,8.0,33.33,78506.95,-49685.68,28.64,687.33,34.42,174763.19999999995,-90280.40000000008,-8.35,-0.03,-0.02,0.0034,-0.0,73.0,9.0,2.0,7.0,22.22,35371.5,-40623.64,18.16,435.78,32.05,51210.9999999999,-69657.5,-21.36,-0.42,-0.31,0.003,-0.0,201.0,21.0,6.0,15.0,28.57,63143.6,-43875.44,24.15,579.52,45.3,174763.19999999995,-90280.40000000008,-27.93,-0.17,-0.11,0.0033,-0.0
VKCO,vwap,1h,Bayesian_TPE,2,-0.001,170,0.005,yearly,False,-3.64,0.012,0.008,33.74,26,19.23,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":170,""vwap_tol"":0.005,""vwap_mode"":""yearly"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,152.0,26.0,5.0,21.0,19.23,80415.08,-20881.59,13.86,332.62,33.74,184613.20000000004,-87780.00000000007,-3.64,0.03,0.02,0.0035,0.0,101.0,17.0,2.0,15.0,11.76,59666.4,-19722.16,9.0,216.12,30.95,78235.8000000001,-62875.80000000009,-17.65,-0.33,-0.24,0.003,-0.0,253.0,43.0,7.0,36.0,16.28,73863.72,-20098.49,11.94,286.56,40.99,184613.20000000004,-87780.00000000007,-20.65,-0.1,-0.06,0.0033,-0.0
VKCO,vwap,1h,Bayesian_TPE,3,0.113,98,0.006,rolling,False,33.35,0.124,0.11,36.6,103,28.16,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":98,""vwap_tol"":0.006,""vwap_mode"":""rolling"",""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,474.0,103.0,29.0,74.0,28.16,62504.63,-19988.82,4.32,103.65,36.6,274820.0,-66007.99999999993,33.35,0.32,0.28,0.0053,0.0,334.0,56.0,17.0,39.0,30.36,39055.85,-17660.6,3.94,94.48,25.87,99935.0,-68089.70000000007,-2.48,0.04,0.03,0.0037,0.0,808.0,158.0,46.0,112.0,29.11,56806.58,-21080.12,4.25,102.04,36.6,274820.0,-87417.30000000009,25.21,0.21,0.18,0.0047,0.0
VKCO,vwap,1h,Bayesian_TPE,4,0.254,102,0.016,yearly,True,69.86,0.18,0.211,49.52,24,37.5,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":102,""vwap_tol"":0.016,""vwap_mode"":""yearly"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,118.0,24.0,9.0,15.0,37.5,167760.02,-54082.76,46.35,1112.5,49.52,576548.0,-120604.4000000001,69.86,0.46,0.54,0.0061,0.01,86.0,21.0,5.0,16.0,23.81,36665.86,-29134.54,22.3,535.29,43.51,77740.75,-52160.0,-28.28,-0.34,-0.45,0.0047,-0.0,204.0,44.0,14.0,30.0,31.82,131138.91,-52421.59,36.07,865.8,49.52,579688.9999999999,-120604.4000000001,26.33,0.21,0.26,0.0056,0.0
VKCO,vwap,1h,Bayesian_TPE,5,0.175,129,0.004,yearly,True,60.87,0.162,0.184,56.32,64,21.88,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""vwap_window"":129,""vwap_tol"":0.004,""vwap_mode"":""yearly"",""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,163.0,64.0,14.0,50.0,21.88,122115.03,-22017.85,17.38,417.22,56.32,552291.2,-117784.8000000001,60.87,0.41,0.47,0.0066,0.0,100.0,43.0,9.0,34.0,20.93,27842.84,-13590.09,10.96,263.02,40.41,90320.0,-53063.0,-21.15,-0.21,-0.27,0.0047,-0.0,263.0,106.0,22.0,84.0,20.75,96525.23,-22003.3,14.98,359.41,56.32,561969.2,-117784.8000000001,27.53,0.22,0.25,0.0059,0.0
