ticker,strategy_type,timeframe,method,trial_number,composite_score,param_short_ema,param_long_ema,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
VKCO,ema,1h,Bayesian_TPE,30,1.369,40,189,True,216.41,0.287,0.337,45.37,68,35.29,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":40,""long_ema"":189,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,68.0,68.0,24.0,44.0,35.29,182776.54,-50512.14,16.22,389.37,45.37,469939.1999999998,-146081.0,216.41,0.73,0.86,0.0077,0.01,40.0,40.0,9.0,31.0,22.5,71725.34,-21072.43,11.01,264.15,31.06,173667.6000000001,-65536.80000000009,-0.77,0.09,0.11,0.0048,0.0,108.0,108.0,33.0,75.0,30.56,201393.61,-58343.19,14.61,350.67,45.37,572439.6000000003,-216032.40000000029,227.03,0.55,0.66,0.0068,0.01
VKCO,ema,1h,Bayesian_TPE,31,3.088,55,199,True,270.75,0.345,0.417,30.25,46,41.3,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":55,""long_ema"":199,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,46.0,46.0,19.0,27.0,41.3,250330.21,-75880.99,23.97,575.33,30.25,631134.7999999999,-221571.0,270.75,0.88,1.06,0.0068,0.02,35.0,35.0,11.0,24.0,31.43,61185.99,-24908.99,12.57,301.74,24.33,177023.20000000013,-75200.7999999999,7.52,0.19,0.24,0.0048,0.0,81.0,81.0,30.0,51.0,37.04,247286.54,-84802.8,19.48,467.41,30.25,674091.2000000005,-286322.3999999997,309.37,0.66,0.82,0.0062,0.01
VKCO,ema,1h,Bayesian_TPE,32,3.005,67,173,True,298.32,0.351,0.427,34.85,48,41.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":67,""long_ema"":173,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,48.0,48.0,20.0,28.0,41.67,275222.75,-90045.53,22.97,551.33,34.85,667477.7999999997,-282576.39999999973,298.32,0.9,1.09,0.0071,0.02,36.0,36.0,10.0,26.0,27.78,65949.87,-25343.56,12.22,293.39,27.56,163425.80000000002,-69354.0,0.06,0.1,0.12,0.0048,0.0,84.0,84.0,30.0,54.0,35.71,278109.34,-96854.79,18.78,450.7,34.85,671848.0000000001,-285102.0,311.31,0.65,0.81,0.0063,0.01
VKCO,ema,1h,Bayesian_TPE,33,2.393,68,172,True,244.96,0.328,0.397,33.58,44,40.91,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":68,""long_ema"":172,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,44.0,44.0,18.0,26.0,40.91,256965.61,-83682.36,25.06,601.45,33.58,611276.4,-256387.59999999977,244.96,0.84,1.01,0.0068,0.02,36.0,36.0,11.0,25.0,30.56,59874.2,-26439.35,12.22,293.39,28.0,161933.09999999995,-70545.60000000014,-0.24,0.09,0.12,0.0048,0.0,80.0,80.0,29.0,51.0,36.25,244174.89,-88807.75,19.72,473.24,33.58,611276.4,-256387.59999999977,255.19,0.61,0.75,0.0062,0.01
VKCO,ema,1h,Bayesian_TPE,34,2.01,80,156,True,215.38,0.308,0.372,33.0,44,40.91,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":80,""long_ema"":156,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,44.0,44.0,18.0,26.0,40.91,247260.46,-88342.6,25.06,601.43,33.0,610818.0,-256178.0,215.38,0.78,0.95,0.0068,0.02,36.0,36.0,12.0,24.0,33.33,57180.16,-27104.62,12.22,293.39,27.75,168422.3999999999,-69300.0,3.57,0.14,0.18,0.0048,0.0,80.0,80.0,30.0,50.0,37.5,226167.93,-88286.11,19.72,473.23,33.0,610818.0,-256178.0,237.07,0.59,0.72,0.0062,0.01
VKCO,ema,1h,Bayesian_TPE,35,2.482,66,190,True,246.15,0.329,0.397,32.63,42,42.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":66,""long_ema"":190,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,42.0,42.0,18.0,24.0,42.86,246556.37,-82355.84,26.25,630.07,32.63,634928.7999999999,-211568.39999999976,246.15,0.84,1.01,0.0068,0.02,37.0,37.0,11.0,26.0,29.73,52969.54,-25251.81,11.89,285.41,29.23,152020.79999999993,-70774.39999999997,-7.39,-0.0,-0.0,0.0048,-0.0,79.0,79.0,29.0,50.0,36.71,227001.01,-86050.65,19.97,479.22,32.95,634928.7999999999,-250702.3999999999,228.05,0.58,0.71,0.0062,0.01
VKCO,ema,1h,Bayesian_TPE,36,0.328,90,162,False,55.0,0.179,0.135,30.01,21,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":90,""long_ema"":162,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,42.0,21.0,7.0,14.0,33.33,185228.8,-53326.31,18.98,455.48,30.01,329341.60000000003,-108885.60000000012,55.0,0.46,0.34,0.0047,0.01,35.0,17.0,6.0,11.0,35.29,41449.42,-30972.23,12.0,288.0,28.96,148750.3999999999,-75374.0,-9.2,-0.1,-0.09,0.0034,-0.0,77.0,38.0,13.0,25.0,34.21,134210.72,-51669.67,16.77,402.55,37.2,329341.60000000003,-120614.0,45.3,0.29,0.24,0.0043,0.0
VKCO,ema,1h,Bayesian_TPE,37,2.299,82,152,True,228.05,0.316,0.383,31.34,44,40.91,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":82,""long_ema"":152,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,44.0,44.0,18.0,26.0,40.91,257229.33,-90371.35,25.06,601.43,31.34,610818.0,-266448.0,228.05,0.81,0.98,0.0068,0.02,36.0,36.0,11.0,25.0,30.56,59453.38,-26368.95,12.22,293.39,27.38,163502.79999999993,-68127.5,-0.52,0.09,0.11,0.0048,0.0,80.0,80.0,29.0,51.0,36.25,239635.01,-89836.92,19.72,473.23,31.34,610818.0,-266448.0,236.77,0.59,0.72,0.0062,0.01
VKCO,ema,1h,Bayesian_TPE,38,0.286,94,172,False,53.24,0.175,0.129,32.55,18,38.89,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":94,""long_ema"":172,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,36.0,18.0,7.0,11.0,38.89,159428.77,-53050.53,22.24,533.83,32.55,310006.19999999995,-108326.39999999994,53.24,0.45,0.33,0.0047,0.01,35.0,17.0,4.0,13.0,23.53,61685.2,-28214.65,12.13,291.24,30.05,140747.19999999992,-75822.90000000004,-12.0,-0.16,-0.14,0.0034,-0.0,71.0,35.0,11.0,24.0,31.43,141382.34,-48485.55,18.33,440.0,35.24,310006.19999999995,-119928.00000000006,39.16,0.27,0.21,0.0043,0.0
VKCO,ema,1h,Bayesian_TPE,39,2.323,80,196,True,273.03,0.347,0.411,40.79,32,46.88,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":80,""long_ema"":196,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,32.0,32.0,15.0,17.0,46.88,273499.64,-80718.96,34.45,826.84,40.79,1004705.8,-209466.99999999985,273.03,0.88,1.05,0.0068,0.01,35.0,35.0,9.0,26.0,25.71,62614.67,-26734.91,12.56,301.37,33.45,149308.79999999993,-68536.0,-13.16,-0.08,-0.1,0.0048,-0.0,67.0,67.0,24.0,43.0,35.82,264911.13,-93802.48,23.54,564.99,40.79,1004705.8,-262366.0,232.44,0.58,0.71,0.0062,0.01
VKCO,ema,1h,Bayesian_TPE,40,0.016,59,104,False,9.54,0.067,0.054,39.13,38,26.32,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":59,""long_ema"":104,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,76.0,38.0,10.0,28.0,26.32,126890.1,-41909.37,11.49,275.79,39.13,256034.0000000001,-137080.79999999993,9.54,0.17,0.14,0.0051,0.0,44.0,22.0,9.0,13.0,40.91,46750.32,-31707.68,9.29,223.0,21.47,174526.80000000005,-73339.19999999994,0.86,0.08,0.07,0.0034,0.0,120.0,60.0,19.0,41.0,31.67,96970.09,-40430.29,11.21,269.13,40.19,256034.0000000001,-137080.79999999993,18.48,0.18,0.15,0.0046,0.0
VKCO,ema,1h,Bayesian_TPE,41,3.011,54,180,True,278.88,0.34,0.415,31.49,52,38.46,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":54,""long_ema"":180,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,52.0,52.0,20.0,32.0,38.46,259940.91,-75311.72,21.21,509.12,31.49,541323.0,-231594.0,278.88,0.87,1.06,0.0071,0.02,36.0,36.0,10.0,26.0,27.78,72830.8,-24401.0,12.23,293.44,23.92,183178.99999999997,-82003.19999999995,9.39,0.21,0.27,0.0048,0.0,88.0,88.0,30.0,58.0,34.09,273387.03,-84539.02,17.93,430.33,31.49,719778.3999999999,-322252.7999999998,329.83,0.67,0.83,0.0064,0.01
VKCO,ema,1h,Bayesian_TPE,42,1.241,42,189,True,204.44,0.28,0.33,46.13,66,33.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":42,""long_ema"":189,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,66.0,66.0,22.0,44.0,33.33,193584.87,-50329.36,16.71,401.15,46.13,456390.3999999998,-145446.6000000003,204.44,0.71,0.84,0.0077,0.01,42.0,42.0,11.0,31.0,26.19,59816.22,-21562.92,10.48,251.55,27.42,175890.0,-61815.600000000064,-1.05,0.08,0.11,0.0048,0.0,108.0,108.0,33.0,75.0,30.56,196187.38,-57802.05,14.61,350.66,46.13,558096.0,-196142.10000000015,213.9,0.53,0.64,0.0068,0.01
VKCO,ema,1h,Bayesian_TPE,43,2.945,64,177,True,290.88,0.347,0.422,34.27,50,42.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":64,""long_ema"":177,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,50.0,50.0,21.0,29.0,42.0,256660.25,-85555.57,22.05,529.3,34.27,654258.5999999996,-277305.99999999977,290.88,0.88,1.08,0.0071,0.02,36.0,36.0,10.0,26.0,27.78,71118.58,-24024.19,12.22,293.39,23.4,179202.30000000005,-72327.5,8.66,0.2,0.26,0.0048,0.0,86.0,86.0,31.0,55.0,36.05,270455.02,-90928.54,18.34,440.23,34.27,723075.9000000001,-291795.0,338.3,0.67,0.83,0.0064,0.01
VKCO,ema,1h,Bayesian_TPE,44,3.083,71,171,True,263.76,0.34,0.414,29.09,44,40.91,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":71,""long_ema"":171,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,44.0,44.0,18.0,26.0,40.91,270910.7,-86107.72,25.06,601.43,29.09,629841.6,-255456.0,263.76,0.87,1.05,0.0068,0.02,36.0,36.0,12.0,24.0,33.33,54278.15,-26733.07,12.22,293.39,28.25,163699.19999999995,-74228.79999999997,0.97,0.11,0.14,0.0048,0.0,80.0,80.0,30.0,50.0,37.5,247936.78,-92950.84,19.72,473.23,30.93,629841.6,-278663.9999999999,279.06,0.63,0.78,0.0062,0.01
VKCO,ema,1h,Bayesian_TPE,45,2.686,55,169,True,313.45,0.338,0.4,39.44,56,39.29,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":55,""long_ema"":169,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,56.0,56.0,22.0,34.0,39.29,250646.85,-69992.46,19.7,472.77,39.44,608652.0,-224716.79999999987,313.45,0.86,1.02,0.0078,0.02,36.0,36.0,11.0,25.0,30.56,64413.72,-26229.86,12.23,293.47,26.19,178900.79999999993,-79116.0,5.28,0.16,0.21,0.0048,0.0,92.0,92.0,33.0,59.0,35.87,264853.71,-88219.27,17.15,411.63,39.44,770827.1999999997,-340841.0,353.52,0.66,0.8,0.0068,0.01
VKCO,ema,1h,Bayesian_TPE,46,1.232,50,136,True,200.64,0.275,0.323,44.78,66,39.39,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":50,""long_ema"":136,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,66.0,66.0,26.0,40.0,39.39,186360.34,-70974.9,16.72,401.21,44.78,464362.99999999994,-193344.0,200.64,0.7,0.82,0.0078,0.01,48.0,48.0,12.0,36.0,25.0,58877.14,-20838.32,9.22,221.4,31.82,177346.30000000005,-66988.5,-4.37,0.04,0.05,0.0048,0.0,114.0,114.0,38.0,76.0,33.33,193179.28,-69180.25,13.84,332.24,44.78,571765.0000000002,-215985.0,208.31,0.52,0.63,0.0069,0.01
VKCO,ema,1h,Bayesian_TPE,47,3.515,71,187,True,296.41,0.359,0.434,30.27,42,38.1,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":71,""long_ema"":187,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,42.0,42.0,16.0,26.0,38.1,299473.77,-70288.05,26.25,630.02,30.27,700963.2000000001,-237540.0,296.41,0.92,1.11,0.0068,0.02,37.0,37.0,12.0,25.0,32.43,48480.17,-25886.28,11.89,285.38,31.36,147545.4999999999,-67964.80000000003,-6.54,0.01,0.01,0.0048,0.0,79.0,79.0,28.0,51.0,35.44,260738.76,-87768.18,19.97,479.19,33.89,700963.2000000001,-278210.8000000001,282.45,0.64,0.78,0.0062,0.01
VKCO,ema,1h,Bayesian_TPE,48,0.076,28,193,False,27.45,0.113,0.088,40.77,37,24.32,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":28,""long_ema"":193,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,74.0,37.0,9.0,28.0,24.32,144339.84,-36590.06,11.16,267.73,40.77,281593.6000000001,-122432.3999999999,27.45,0.29,0.22,0.0049,0.0,44.0,22.0,6.0,16.0,27.27,45687.42,-23235.92,9.8,235.27,27.14,143450.0,-62127.70000000009,-9.77,-0.11,-0.1,0.0035,-0.0,118.0,59.0,15.0,44.0,25.42,115446.06,-34605.3,11.24,269.64,40.77,281593.6000000001,-122432.3999999999,20.91,0.19,0.16,0.0045,0.0
VKCO,ema,1h,Bayesian_TPE,49,3.255,11,186,True,385.18,0.37,0.433,43.79,112,26.79,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":11,""long_ema"":186,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,112.0,112.0,30.0,82.0,26.79,238889.27,-40425.12,9.85,236.46,43.79,669300.0,-165659.0,385.18,0.94,1.1,0.0077,0.02,72.0,72.0,18.0,53.0,25.0,50305.9,-14233.72,6.15,147.62,32.71,180306.0000000001,-56846.5,15.11,0.27,0.36,0.0048,0.0,184.0,184.0,48.0,135.0,26.09,255139.13,-53682.87,8.58,205.86,43.79,1021874.0000000002,-296288.0,499.95,0.76,0.91,0.0068,0.01
GAZP,ema,1h,Bayesian_TPE,0,0.136,40,193,True,84.3,0.098,0.123,60.54,213,28.64,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":40,""long_ema"":193,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,213.0,213.0,61.0,152.0,28.64,61446.7,-19113.3,18.82,451.65,60.54,350659.14999999997,-239101.5,84.3,0.25,0.31,0.0054,0.0,43.0,43.0,15.0,28.0,34.88,41787.44,-25511.92,9.38,225.05,33.03,185940.07999999987,-59758.160000000185,-8.75,-0.06,-0.07,0.0039,-0.0,256.0,256.0,76.0,180.0,29.69,74941.92,-25386.7,17.51,420.3,60.54,669218.9599999998,-239101.5,112.6,0.25,0.32,0.0053,0.0
GAZP,ema,1h,Bayesian_TPE,1,1.075,19,73,False,188.6,0.174,0.17,30.54,243,32.51,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":19,""long_ema"":73,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,485.0,243.0,79.0,164.0,32.51,72176.74,-23268.19,8.36,200.66,30.54,648825.6000000001,-115766.42,188.6,0.44,0.43,0.0035,0.01,103.0,51.0,17.0,34.0,33.33,46085.3,-17154.85,4.32,103.59,17.81,218649.84999999995,-47076.39999999997,20.02,0.4,0.37,0.0033,0.01,588.0,294.0,96.0,198.0,32.65,79710.57,-27260.89,7.69,184.61,30.54,648825.6000000001,-127658.39999999992,225.46,0.42,0.41,0.0035,0.0
GAZP,ema,1h,Bayesian_TPE,2,0.289,62,156,False,95.27,0.119,0.113,39.26,99,28.28,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":62,""long_ema"":156,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,197.0,99.0,28.0,71.0,28.28,94230.41,-23742.69,20.8,499.27,39.26,315061.44999999995,-100128.82000000008,95.27,0.3,0.29,0.0036,0.0,39.0,19.0,6.0,13.0,31.58,25149.77,-19432.25,9.75,234.0,21.8,52924.33999999997,-47023.29999999996,-10.17,-0.17,-0.14,0.0028,-0.0,236.0,118.0,34.0,84.0,28.81,102906.33,-27419.29,19.56,469.34,39.26,696730.0,-114948.99999999993,119.56,0.3,0.28,0.0036,0.0
GAZP,ema,1h,Bayesian_TPE,4,0.773,22,77,False,166.93,0.164,0.16,35.4,224,33.04,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":22,""long_ema"":77,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,447.0,224.0,74.0,150.0,33.04,73589.12,-25175.0,9.13,219.22,35.4,631141.35,-158966.40000000017,166.93,0.42,0.41,0.0035,0.0,91.0,45.0,17.0,28.0,37.78,45560.76,-18922.21,4.99,119.8,16.17,218888.9999999999,-54037.86000000006,24.47,0.46,0.44,0.0033,0.01,538.0,269.0,91.0,178.0,33.83,79417.95,-28680.6,8.48,203.45,35.4,631141.35,-158966.40000000017,212.19,0.41,0.39,0.0035,0.0
GAZP,ema,1h,Bayesian_TPE,5,1.514,46,93,True,341.99,0.177,0.249,39.97,287,33.45,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":46,""long_ema"":93,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,287.0,287.0,96.0,191.0,33.45,97585.76,-31143.35,13.97,335.2,39.97,834799.8999999999,-308340.0,341.99,0.45,0.64,0.0054,0.01,61.0,61.0,22.0,39.0,36.07,59742.62,-25096.41,7.62,182.87,26.37,207294.56,-114402.75000000012,33.56,0.48,0.62,0.0044,0.01,348.0,348.0,118.0,230.0,33.91,122691.21,-43384.61,12.88,309.18,39.97,853522.5599999999,-471042.1800000005,449.91,0.44,0.61,0.0052,0.01
GAZP,ema,1h,Bayesian_TPE,6,0.932,33,105,False,163.1,0.164,0.164,28.71,159,33.96,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":33,""long_ema"":105,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,317.0,159.0,54.0,105.0,33.96,83335.03,-27324.34,12.75,306.01,28.71,490466.6000000002,-163020.30000000022,163.1,0.42,0.42,0.0034,0.01,69.0,34.0,12.0,22.0,35.29,58789.76,-20544.75,6.79,162.88,18.94,214373.25,-55140.27999999998,25.35,0.47,0.45,0.0034,0.01,386.0,193.0,66.0,127.0,34.2,91574.2,-31303.14,11.75,282.03,28.71,524803.5,-163020.30000000022,206.84,0.41,0.4,0.0034,0.0
GAZP,ema,1h,Bayesian_TPE,7,1.172,24,127,True,351.59,0.18,0.254,54.0,339,29.79,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":24,""long_ema"":127,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,339.0,339.0,101.0,237.0,29.79,90610.23,-23779.42,11.82,283.78,54.0,735212.1599999998,-170282.83999999994,351.59,0.46,0.65,0.0054,0.0,69.0,69.0,24.0,45.0,34.78,55150.26,-22068.46,6.74,161.7,19.99,211265.01000000004,-60803.039999999986,33.05,0.48,0.62,0.0044,0.01,408.0,408.0,125.0,282.0,30.64,115187.36,-34781.16,10.99,263.72,54.0,887645.5200000001,-255474.7199999999,459.01,0.45,0.62,0.0052,0.0
GAZP,ema,1h,Bayesian_TPE,8,0.905,63,75,False,161.54,0.163,0.163,29.09,143,32.87,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":63,""long_ema"":75,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,285.0,143.0,47.0,96.0,32.87,95422.88,-29890.84,14.15,339.5,29.09,515441.60000000027,-174527.10000000003,161.54,0.41,0.42,0.0035,0.0,63.0,31.0,11.0,20.0,35.48,56270.79,-21425.59,7.49,179.81,18.83,208570.95000000016,-52314.24000000001,19.05,0.38,0.36,0.0033,0.01,348.0,174.0,58.0,116.0,33.33,100516.51,-33774.03,13.02,312.48,29.09,515441.60000000027,-174527.10000000003,191.22,0.39,0.39,0.0035,0.0
GAZP,ema,1h,Bayesian_TPE,9,-0.006,97,172,True,-24.76,0.018,0.022,73.96,153,28.76,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":97,""long_ema"":172,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,153.0,153.0,44.0,109.0,28.76,38052.36,-17631.75,26.2,628.75,73.96,140475.01000000007,-51894.85999999991,-24.76,0.04,0.05,0.0054,0.0,27.0,27.0,10.0,17.0,37.04,50446.26,-32163.02,14.9,357.7,31.66,182476.0,-76583.5200000001,-4.23,0.01,0.01,0.0038,0.0,180.0,180.0,54.0,126.0,30.0,43379.17,-19350.5,24.91,597.74,73.96,257618.16,-72315.3600000001,-9.57,0.09,0.11,0.0053,0.0
GAZP,ema,1h,Bayesian_TPE,11,5.074,5,132,True,771.5,0.24,0.334,36.49,661,25.11,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""short_ema"":5,""long_ema"":132,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,661.0,661.0,166.0,494.0,25.11,109900.34,-21312.6,6.06,145.54,36.49,1309751.1000000003,-224974.26000000015,771.5,0.61,0.85,0.0053,0.01,141.0,141.0,32.0,109.0,22.7,51988.63,-12247.1,3.3,79.18,25.81,261360.88000000003,-42927.9199999999,32.87,0.48,0.62,0.0044,0.01,802.0,802.0,198.0,603.0,24.69,158289.16,-35589.61,5.59,134.16,36.49,2140495.2800000003,-351543.07999999914,988.07,0.58,0.8,0.0052,0.01
