ticker,strategy_type,timeframe,method,trial_number,composite_score,param_macd_fast,param_macd_slow,param_macd_signal,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
PLZL,macd,1D,Bayesian_TPE,17,17.526,12,44,15,False,849.71,0.884,0.911,42.86,74,43.24,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":12,""macd_slow"":44,""macd_signal"":15,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,149.0,74.0,32.0,42.0,43.24,642107.68,-286914.15,26.8,,42.86,3974343.500000001,-1974962.0,849.71,0.88,0.91,0.0173,0.04,13.0,7.0,5.0,2.0,71.43,188449.9,-35826.5,36.43,,10.68,345460.5,-52425.0,87.06,2.19,2.61,0.0117,0.24,162.0,81.0,37.0,44.0,45.68,797461.79,-289345.94,27.63,,42.86,3974343.500000001,-1974962.0,1677.49,1.0,1.03,0.0167,0.04
PLZL,macd,1D,Bayesian_TPE,18,37.323,5,32,7,False,1545.53,1.078,1.149,44.64,141,41.84,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":5,""macd_slow"":32,""macd_signal"":7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,282.0,141.0,59.0,82.0,41.84,554468.7,-210467.9,14.35,,44.64,4637230.4,-2733750.0,1545.53,1.08,1.15,0.0171,0.04,44.0,22.0,10.0,12.0,45.45,40168.3,-19395.6,9.41,,10.68,112278.60000000003,-53476.00000000003,16.89,0.69,0.72,0.0101,0.06,326.0,163.0,69.0,94.0,42.33,678090.6,-237558.38,13.98,,44.64,5327237.8500000015,-2733750.0,2445.78,1.12,1.2,0.0165,0.04
PLZL,macd,1D,Bayesian_TPE,19,29.746,9,31,11,False,1224.53,1.003,1.063,41.29,97,44.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":31,""macd_signal"":11,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,194.0,97.0,43.0,53.0,44.33,585967.55,-244363.81,20.86,,41.29,4029034.2000000007,-2019250.0,1224.53,1.0,1.06,0.0171,0.04,18.0,9.0,4.0,4.0,44.44,119765.1,-19206.2,23.33,,9.35,312707.9999999999,-46871.999999999854,40.22,1.35,1.43,0.0105,0.15,212.0,106.0,48.0,56.0,45.28,796195.97,-253117.26,21.57,,41.29,5585632.799999998,-2019250.0,2404.28,1.11,1.18,0.0165,0.04
PLZL,macd,1D,Bayesian_TPE,20,19.62,11,46,9,False,964.91,0.928,0.972,45.64,91,39.56,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":11,""macd_slow"":46,""macd_signal"":9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,183.0,91.0,36.0,54.0,39.56,574140.14,-204072.53,21.75,,45.64,3550405.2999999993,-1668128.0000000007,964.91,0.93,0.97,0.0172,0.03,21.0,11.0,7.0,4.0,63.64,138405.2,-43366.1,24.0,,12.48,368823.1999999997,-73674.3999999998,79.54,2.01,2.39,0.012,0.19,204.0,102.0,43.0,58.0,42.16,720799.08,-221879.07,21.99,,45.64,3931824.399999997,-1668128.0000000007,1812.54,1.02,1.08,0.0166,0.04
PLZL,macd,1D,Bayesian_TPE,21,46.897,7,40,7,False,1760.62,1.115,1.202,41.86,116,43.1,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":40,""macd_signal"":7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,232.0,116.0,50.0,66.0,43.1,720912.24,-279384.34,17.6,,41.86,5030748.800000001,-2899250.0,1760.62,1.11,1.2,0.0172,0.05,34.0,17.0,9.0,8.0,52.94,59827.6,-20648.09,12.65,,10.78,285738.3999999999,-45743.59999999985,37.33,1.24,1.38,0.0107,0.12,266.0,133.0,60.0,73.0,45.11,939156.14,-309549.22,17.36,,41.86,7240223.999999998,-2899250.0,3375.23,1.2,1.31,0.0166,0.05
PLZL,macd,1D,Bayesian_TPE,22,55.016,9,34,7,False,1715.25,1.104,1.185,34.42,113,43.36,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":34,""macd_signal"":7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,226.0,113.0,49.0,64.0,43.36,681212.05,-253544.45,18.11,,34.42,4024838.400000001,-2299500.0,1715.25,1.1,1.19,0.0172,0.06,28.0,14.0,9.0,5.0,64.29,59625.09,-26870.16,14.93,,10.78,291999.5999999999,-46698.399999999856,40.23,1.34,1.46,0.0105,0.13,254.0,127.0,59.0,68.0,46.46,900635.1,-287064.68,18.17,,34.42,7212333.199999997,-2299500.0,3361.71,1.2,1.29,0.0166,0.06
PLZL,macd,1D,Bayesian_TPE,23,41.142,9,33,6,False,1588.37,1.084,1.167,41.85,115,41.74,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":33,""macd_signal"":6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,230.0,115.0,48.0,67.0,41.74,688919.07,-256483.7,17.67,,41.85,4555020.800000001,-2599750.0,1588.37,1.08,1.17,0.0172,0.04,34.0,17.0,10.0,7.0,58.82,46456.84,-23838.94,12.12,,10.78,122413.20000000008,-43226.39999999986,29.77,1.08,1.14,0.0102,0.1,264.0,132.0,59.0,73.0,44.7,835202.29,-286788.13,17.33,,41.85,5695041.6000000015,-2599750.0,2834.14,1.16,1.25,0.0165,0.05
PLZL,macd,1D,Bayesian_TPE,24,19.799,6,23,6,False,1010.33,0.953,1.014,48.63,153,41.83,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":6,""macd_slow"":23,""macd_signal"":6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,306.0,153.0,64.0,89.0,41.83,422787.19,-190506.0,12.97,,48.63,2250737.5999999996,-1894644.0,1010.33,0.95,1.01,0.0169,0.03,52.0,26.0,12.0,14.0,46.15,25975.83,-21532.42,8.04,,12.1,52362.60000000012,-67932.80000000008,1.03,0.12,0.13,0.0104,0.01,358.0,179.0,76.0,103.0,42.46,454386.98,-206101.66,12.47,,48.63,3062446.650000001,-1894644.0,1330.49,0.95,1.01,0.0163,0.03
PLZL,macd,1D,Bayesian_TPE,25,30.369,12,33,9,False,1224.75,1.004,1.054,40.49,92,44.57,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":12,""macd_slow"":33,""macd_signal"":9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,184.0,92.0,41.0,50.0,44.57,603229.23,-249697.64,21.76,,40.49,4129555.0,-1977606.4000000008,1224.75,1.0,1.05,0.0171,0.04,18.0,9.0,5.0,3.0,55.56,92671.96,-39555.73,23.11,,11.24,268926.5999999999,-55229.59999999985,34.47,1.18,1.21,0.0106,0.11,202.0,101.0,46.0,53.0,45.54,817909.41,-275575.85,22.41,,40.49,4805198.999999998,-1977606.4000000008,2301.83,1.09,1.15,0.0165,0.04
PLZL,macd,1D,Bayesian_TPE,26,44.718,10,27,7,False,1659.2,1.098,1.178,40.74,113,41.59,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":10,""macd_slow"":27,""macd_signal"":7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,226.0,113.0,47.0,66.0,41.59,732847.97,-270483.36,17.94,,40.74,4555020.800000001,-2619250.0,1659.2,1.1,1.18,0.0171,0.05,32.0,16.0,10.0,6.0,62.5,40722.14,-26489.37,12.56,,10.78,118696.20000000008,-50224.399999999914,24.83,0.94,0.98,0.0101,0.09,258.0,129.0,58.0,71.0,44.96,861694.48,-303864.1,17.66,,40.74,5933671.200000002,-2619250.0,2840.39,1.16,1.24,0.0165,0.05
PLZL,macd,1D,Bayesian_TPE,27,29.274,7,39,13,False,1239.21,1.008,1.066,42.67,95,42.11,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":39,""macd_signal"":13,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,190.0,95.0,40.0,54.0,42.11,676253.39,-271445.07,21.03,,42.67,4315230.449999999,-2078137.6000000008,1239.21,1.01,1.07,0.0171,0.04,20.0,10.0,5.0,4.0,50.0,91067.8,-33284.49,20.8,,10.91,264298.79999999993,-54286.399999999856,32.22,1.11,1.14,0.0107,0.11,210.0,105.0,46.0,57.0,43.81,861058.56,-296412.31,21.54,,42.67,4744009.199999998,-2078137.6000000008,2271.32,1.09,1.16,0.0165,0.04
PLZL,macd,1D,Bayesian_TPE,28,45.477,9,22,9,False,1694.71,1.108,1.186,41.29,111,44.14,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":22,""macd_signal"":9,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,222.0,111.0,49.0,62.0,44.14,687848.22,-270281.59,18.29,,41.29,4669913.600000001,-2630500.0,1694.71,1.11,1.19,0.0171,0.05,32.0,16.0,10.0,6.0,62.5,41562.64,-26659.23,12.31,,10.78,119439.6000000001,-50536.99999999991,25.57,0.97,1.0,0.01,0.09,254.0,127.0,60.0,67.0,47.24,829208.99,-307146.58,17.93,,41.29,6053457.6000000015,-2630500.0,2917.37,1.17,1.25,0.0164,0.05
PLZL,macd,1D,Bayesian_TPE,29,21.553,10,46,11,False,1026.22,0.947,0.989,45.09,91,40.66,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":10,""macd_slow"":46,""macd_signal"":11,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,183.0,91.0,37.0,54.0,40.66,574602.74,-203668.9,21.74,,45.09,3605706.0,-1749686.4000000006,1026.22,0.95,0.99,0.0172,0.04,19.0,10.0,6.0,4.0,60.0,154716.67,-29100.8,25.9,,13.02,372840.79999999976,-49217.399999999936,81.19,2.09,2.46,0.0117,0.19,202.0,101.0,43.0,58.0,42.57,737774.31,-212240.06,22.15,,45.09,4204528.799999997,-1749686.4000000006,1941.44,1.04,1.09,0.0166,0.04
PLZL,macd,1D,Bayesian_TPE,30,30.566,6,35,14,False,1257.42,1.011,1.069,41.59,102,41.18,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":6,""macd_slow"":35,""macd_signal"":14,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,204.0,102.0,42.0,59.0,41.18,649777.16,-249430.38,19.65,,41.59,4426140.000000001,-2207000.0,1257.42,1.01,1.07,0.0171,0.04,26.0,13.0,9.0,4.0,69.23,55049.44,-33282.49,16.08,,10.91,305421.5999999999,-54278.399999999856,36.23,1.27,1.37,0.0102,0.12,230.0,115.0,52.0,62.0,45.22,787389.25,-274213.67,19.7,,41.59,5598991.199999998,-2207000.0,2394.3,1.11,1.18,0.0165,0.04
PLZL,macd,1D,Bayesian_TPE,31,56.522,8,35,7,False,1977.54,1.151,1.238,40.27,112,44.64,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":8,""macd_slow"":35,""macd_signal"":7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,224.0,112.0,50.0,62.0,44.64,780762.2,-310688.35,18.2,,40.27,5170176.000000001,-2966250.0,1977.54,1.15,1.24,0.0172,0.05,30.0,15.0,9.0,6.0,60.0,58151.44,-26062.93,14.0,,10.78,268700.00000000006,-45483.19999999986,36.7,1.24,1.36,0.0105,0.12,254.0,127.0,60.0,67.0,47.24,1019958.4,-352957.61,18.1,,40.27,7582714.000000001,-2966250.0,3754.93,1.23,1.33,0.0166,0.05
PLZL,macd,1D,Bayesian_TPE,32,50.287,5,37,7,False,1752.17,1.117,1.2,38.92,138,43.48,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":5,""macd_slow"":37,""macd_signal"":7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,276.0,138.0,60.0,78.0,43.48,588367.93,-227953.89,14.63,,38.92,4864462.0,-2811750.0,1752.17,1.12,1.2,0.0171,0.05,46.0,23.0,10.0,13.0,43.48,48222.38,-20861.78,9.13,,10.52,122908.80000000008,-50063.59999999987,21.1,0.82,0.87,0.0101,0.08,322.0,161.0,70.0,91.0,43.48,764944.05,-269347.12,14.16,,38.92,6283714.450000002,-2811750.0,2903.55,1.17,1.26,0.0165,0.05
PLZL,macd,1D,Bayesian_TPE,33,40.017,8,31,6,False,1554.75,1.08,1.162,41.96,127,42.52,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":8,""macd_slow"":31,""macd_signal"":6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,254.0,127.0,54.0,73.0,42.52,599954.57,-230823.11,15.99,,41.96,4464217.600000001,-2576000.0,1554.75,1.08,1.16,0.0171,0.04,34.0,17.0,10.0,7.0,58.82,47183.08,-25429.46,12.24,,7.92,122165.4000000001,-43052.799999999865,29.38,1.08,1.15,0.0101,0.14,288.0,144.0,64.0,80.0,44.44,757278.9,-259965.16,15.9,,41.96,5613932.250000002,-2576000.0,2766.86,1.15,1.24,0.0165,0.05
PLZL,macd,1D,Bayesian_TPE,34,14.932,11,34,5,True,970.13,0.789,1.082,51.26,230,37.39,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":11,""macd_slow"":34,""macd_signal"":5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,230.0,230.0,86.0,144.0,37.39,425992.56,-187041.92,17.37,,51.26,3432556.7999999993,-2146912.0000000005,970.13,0.79,1.08,0.0223,0.03,30.0,30.0,15.0,15.0,50.0,66221.94,-25037.81,14.13,,19.7,281753.9999999999,-47219.19999999985,61.78,1.34,2.07,0.0154,0.11,260.0,260.0,102.0,158.0,39.23,538077.74,-204916.01,17.19,,51.26,4098809.199999999,-2146912.0000000005,2250.72,0.9,1.25,0.0216,0.04
PLZL,macd,1D,Bayesian_TPE,35,42.685,7,29,8,False,1591.56,1.087,1.166,40.53,122,42.62,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":29,""macd_signal"":8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,244.0,122.0,52.0,70.0,42.62,622293.26,-234909.18,16.61,,40.53,4367964.0,-2607000.0,1591.56,1.09,1.17,0.0171,0.05,34.0,17.0,10.0,7.0,58.82,42963.94,-23975.6,12.0,,10.78,118944.00000000007,-42011.199999999866,26.18,0.98,1.02,0.0101,0.09,278.0,139.0,63.0,76.0,45.32,758813.08,-266086.72,16.41,,40.53,5705416.800000002,-2607000.0,2758.26,1.15,1.24,0.0165,0.05
PLZL,macd,1D,Bayesian_TPE,36,2.63,13,27,9,True,282.07,0.522,0.693,55.98,186,39.25,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":13,""macd_slow"":27,""macd_signal"":9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,186.0,186.0,73.0,112.0,39.25,230869.97,-125292.88,21.47,,55.98,1416364.8000000005,-1000531.0,282.07,0.52,0.69,0.0225,0.02,18.0,18.0,9.0,8.0,50.0,97023.4,-34415.52,23.44,,16.47,298742.3999999999,-63842.0,59.79,1.31,1.97,0.0154,0.12,204.0,204.0,83.0,119.0,40.69,272796.8,-129484.25,21.9,,55.98,1541073.5999999996,-1000531.0,723.35,0.66,0.88,0.0218,0.03
PLZL,macd,1D,Bayesian_TPE,37,16.869,9,50,11,False,863.41,0.896,0.935,45.86,92,41.3,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":9,""macd_slow"":50,""macd_signal"":11,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,185.0,92.0,38.0,54.0,41.3,528764.56,-212202.32,21.49,,45.86,3527850.0,-1664432.0000000007,863.41,0.9,0.94,0.0171,0.03,19.0,10.0,6.0,4.0,60.0,161611.67,-35172.65,26.1,,14.3,382135.9999999997,-78180.7999999998,82.9,2.11,2.5,0.0117,0.17,204.0,102.0,44.0,58.0,43.14,669177.37,-220953.22,21.94,,45.86,3685030.3999999976,-1664432.0000000007,1662.85,1.0,1.05,0.0165,0.04
PLZL,macd,1D,Bayesian_TPE,38,55.137,6,42,7,False,1914.16,1.145,1.225,39.75,121,41.32,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":6,""macd_slow"":42,""macd_signal"":7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,242.0,121.0,50.0,71.0,41.32,761621.42,-266752.78,16.63,,39.75,5128886.4,-2981250.0,1914.16,1.14,1.23,0.0171,0.05,38.0,19.0,10.0,9.0,52.63,49561.06,-23722.51,11.11,,10.39,123156.6000000001,-50885.99999999986,28.21,1.03,1.11,0.0102,0.1,280.0,140.0,61.0,79.0,43.57,955046.86,-312316.32,16.24,,39.75,6793869.600000002,-2981250.0,3358.49,1.21,1.3,0.0165,0.05
PLZL,macd,1D,Bayesian_TPE,39,5.044,6,42,14,True,414.66,0.599,0.802,49.24,192,37.5,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":6,""macd_slow"":42,""macd_signal"":14,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,192.0,192.0,72.0,118.0,37.5,305408.02,-151210.31,20.8,,49.24,1845771.85,-1259268.9,414.66,0.6,0.8,0.0224,0.03,20.0,20.0,11.0,9.0,55.0,76932.71,-34995.38,20.95,,14.32,270469.1999999999,-55963.19999999985,53.13,1.2,1.76,0.0154,0.13,212.0,212.0,84.0,126.0,39.62,351317.78,-158387.79,21.08,,49.24,1865517.5999999992,-1259268.9,955.38,0.72,0.97,0.0217,0.03
PLZL,macd,1D,Bayesian_TPE,40,29.147,5,47,6,False,1392.54,1.039,1.106,49.64,148,41.89,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":5,""macd_slow"":47,""macd_signal"":6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,296.0,148.0,62.0,86.0,41.89,517820.06,-211388.59,13.68,,49.64,4915025.600000001,-2700500.0,1392.54,1.04,1.11,0.0172,0.04,50.0,25.0,10.0,15.0,40.0,44799.52,-18292.72,8.28,,13.91,115474.80000000008,-48315.99999999987,17.36,0.7,0.73,0.0101,0.05,346.0,173.0,72.0,101.0,41.62,640594.27,-234320.11,13.18,,49.64,5063686.250000002,-2700500.0,2245.65,1.08,1.16,0.0166,0.04
PLZL,macd,1D,Bayesian_TPE,41,46.249,7,41,7,False,1650.65,1.093,1.18,39.01,117,41.88,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":41,""macd_signal"":7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,234.0,117.0,49.0,68.0,41.88,702022.5,-263125.89,17.43,,39.01,4654953.600000001,-2699750.0,1650.65,1.09,1.18,0.0172,0.05,36.0,18.0,9.0,9.0,50.0,58698.24,-21324.46,11.94,,12.64,278338.79999999993,-44528.39999999986,33.64,1.15,1.28,0.0106,0.1,270.0,135.0,59.0,76.0,43.7,902619.36,-295259.99,17.08,,39.01,6628333.999999998,-2699750.0,3081.48,1.18,1.28,0.0166,0.05
PLZL,macd,1D,Bayesian_TPE,42,56.947,8,37,5,False,1906.84,1.145,1.223,38.34,131,43.51,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":8,""macd_slow"":37,""macd_signal"":5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,262.0,131.0,57.0,74.0,43.51,627764.88,-225867.18,15.42,,38.34,4627483.2,-2757000.0,1906.84,1.14,1.22,0.0171,0.05,44.0,22.0,10.0,12.0,45.45,51298.86,-19094.86,9.45,,11.07,121174.20000000008,-42705.59999999987,28.39,1.04,1.11,0.0102,0.1,306.0,153.0,67.0,86.0,43.79,841375.93,-266015.41,14.89,,38.34,6808819.900000002,-2757000.0,3349.49,1.21,1.3,0.0165,0.05
PLZL,macd,1D,Bayesian_TPE,43,32.096,6,38,5,False,1496.39,1.06,1.128,49.42,153,41.83,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":6,""macd_slow"":38,""macd_signal"":5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,306.0,153.0,64.0,89.0,41.83,557931.04,-233075.69,13.25,,49.42,5039302.4,-2883750.0,1496.39,1.06,1.13,0.0173,0.04,50.0,25.0,10.0,15.0,40.0,43919.8,-18108.41,8.36,,12.54,112996.80000000005,-52369.60000000003,16.76,0.67,0.72,0.0102,0.05,356.0,178.0,74.0,104.0,41.57,677806.59,-254689.58,12.84,,49.42,5168357.700000001,-2883750.0,2367.0,1.1,1.17,0.0166,0.04
PLZL,macd,1D,Bayesian_TPE,44,43.195,7,36,5,False,1646.28,1.097,1.175,41.81,140,43.57,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":7,""macd_slow"":36,""macd_signal"":5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,280.0,140.0,61.0,79.0,43.57,562116.08,-225648.52,14.39,,41.81,4813289.2,-2782500.0,1646.28,1.1,1.18,0.0171,0.04,46.0,23.0,10.0,13.0,43.48,48222.38,-20875.53,9.09,,10.52,122908.80000000008,-49960.799999999865,21.08,0.82,0.87,0.0101,0.08,326.0,163.0,71.0,92.0,43.56,719525.17,-262000.45,13.94,,41.81,5653598.500000001,-2782500.0,2698.22,1.14,1.23,0.0165,0.05
PLZL,macd,1D,Bayesian_TPE,45,11.05,8,43,6,True,748.5,0.729,1.002,49.38,238,35.71,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""macd_fast"":8,""macd_slow"":43,""macd_signal"":6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,238.0,238.0,85.0,152.0,35.71,377580.26,-161903.12,16.79,,49.38,2746283.25,-1913843.7,748.5,0.73,1.0,0.0223,0.03,36.0,36.0,15.0,21.0,41.67,61163.4,-23425.55,11.75,,23.1,251017.19999999992,-49857.99999999987,42.55,1.02,1.59,0.0154,0.07,274.0,274.0,101.0,172.0,36.86,452773.85,-176024.72,16.31,,49.38,3038854.4000000013,-1913843.7,1545.39,0.82,1.14,0.0216,0.04
