ticker,strategy_type,timeframe,method,trial_number,composite_score,param_lookback,param_pivot_window,param_min_touches,param_tolerance_atr_mult,param_cluster_atr_mult,param_confirmation_bars,param_cooldown_bars,param_retest_window,param_cancel_atr_mult,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end,IS_Количество сигналов,IS_Количество сделок,IS_Прибыльных сделок,IS_Убыточных сделок,IS_Процент прибыльных сделок,IS_Средняя прибыль,IS_Средний убыток,IS_Среднее время удержания (дней),IS_Среднее время удержания (часов),IS_Макс. просадка (%),IS_Макс. прибыль по сделке,IS_Макс. убыток по сделке,IS_Процент роста,IS_Sharpe,IS_Sortino,IS_Std. return,IS_Reward/Risk,OOS_Количество сигналов,OOS_Количество сделок,OOS_Прибыльных сделок,OOS_Убыточных сделок,OOS_Процент прибыльных сделок,OOS_Средняя прибыль,OOS_Средний убыток,OOS_Среднее время удержания (дней),OOS_Среднее время удержания (часов),OOS_Макс. просадка (%),OOS_Макс. прибыль по сделке,OOS_Макс. убыток по сделке,OOS_Процент роста,OOS_Sharpe,OOS_Sortino,OOS_Std. return,OOS_Reward/Risk,FULL_Количество сигналов,FULL_Количество сделок,FULL_Прибыльных сделок,FULL_Убыточных сделок,FULL_Процент прибыльных сделок,FULL_Средняя прибыль,FULL_Средний убыток,FULL_Среднее время удержания (дней),FULL_Среднее время удержания (часов),FULL_Макс. просадка (%),FULL_Макс. прибыль по сделке,FULL_Макс. убыток по сделке,FULL_Процент роста,FULL_Sharpe,FULL_Sortino,FULL_Std. return,FULL_Reward/Risk
VTBR,retest_ols,1D,Bayesian_TPE,27,0.242,119,7,4,0.9000000000000001,0.55,1,18,28,0.9,True,-52.31,-0.284,-0.278,61.35,18,38.89,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":119,""pivot_window"":7,""min_touches"":4,""tolerance_atr_mult"":0.9000000000000001,""cluster_atr_mult"":0.55,""confirmation_bars"":1,""cooldown_bars"":18,""retest_window"":28,""cancel_atr_mult"":0.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,57.0,18.0,7.0,11.0,38.89,50311.48,-79566.89,96.89,,61.35,241041.6,-269506.40000000014,-52.31,-0.28,-0.28,0.0114,-0.01,6.0,2.0,0.0,2.0,0.0,0.0,-141493.64,78.0,,35.75,-26612.47999999999,-256374.79000000004,-28.3,-0.83,-0.43,0.0135,-0.03,63.0,19.0,7.0,12.0,36.84,49758.14,-74347.09,109.42,,64.8,241041.6,-269506.40000000014,-54.39,-0.2,-0.18,0.0131,-0.0
VTBR,retest_ols,1D,Bayesian_TPE,28,0.002,165,11,5,0.45,1.1,3,12,38,1.4,True,-19.17,-0.007,-0.006,56.16,5,20.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":165,""pivot_window"":11,""min_touches"":5,""tolerance_atr_mult"":0.45,""cluster_atr_mult"":1.1,""confirmation_bars"":3,""cooldown_bars"":12,""retest_window"":38,""cancel_atr_mult"":1.4,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,20.0,5.0,1.0,4.0,20.0,198220.0,-97478.76,284.8,,56.16,198220.0,-240016.49999999985,-19.17,-0.01,-0.01,0.012,-0.0,3.0,1.0,1.0,0.0,100.0,347443.47,0.0,94.0,,7.25,347443.47000000003,347443.47000000003,34.74,1.72,1.55,0.0069,0.16,23.0,6.0,2.0,4.0,33.33,239009.26,-98236.26,270.83,,56.16,279798.515,-240016.49999999985,8.51,0.13,0.12,0.0125,0.0
VTBR,retest_ols,1D,Bayesian_TPE,29,0.095,143,4,4,0.8,0.9000000000000001,1,5,32,1.7000000000000002,True,24.5,0.202,0.218,52.09,30,36.67,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":143,""pivot_window"":4,""min_touches"":4,""tolerance_atr_mult"":0.8,""cluster_atr_mult"":0.9000000000000001,""confirmation_bars"":1,""cooldown_bars"":5,""retest_window"":32,""cancel_atr_mult"":1.7000000000000002,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,126.0,30.0,11.0,18.0,36.67,120248.36,-55661.38,47.0,,52.09,561676.5000000001,-148113.60000000018,32.08,0.2,0.22,0.0107,0.0,13.0,4.0,3.0,1.0,75.0,125665.14,-255740.98,108.25,,37.81,199139.43999999992,-255740.9799999999,12.13,0.38,0.43,0.0222,0.02,139.0,34.0,14.0,19.0,41.18,130048.59,-70510.88,54.21,,52.09,561676.5000000001,-337801.81999999983,48.1,0.23,0.23,0.0128,0.01
VTBR,retest_ols,1D,Bayesian_TPE,30,0.239,115,8,3,0.65,0.8,3,3,23,1.9,True,24.1,0.225,0.19,22.72,10,40.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":115,""pivot_window"":8,""min_touches"":3,""tolerance_atr_mult"":0.65,""cluster_atr_mult"":0.8,""confirmation_bars"":3,""cooldown_bars"":3,""retest_window"":23,""cancel_atr_mult"":1.9000000000000001,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,46.0,10.0,4.0,6.0,40.0,143839.85,-55723.86,101.2,,22.72,248281.60000000003,-82778.25,24.1,0.22,0.19,0.0075,0.01,6.0,2.0,1.0,1.0,50.0,140670.14,-250617.9,93.5,,32.15,140670.14000000007,-250617.8999999999,-10.99,-0.19,-0.11,0.0144,-0.01,52.0,12.0,5.0,7.0,41.67,149985.7,-92196.22,99.92,,45.12,248281.60000000003,-311030.3999999999,10.46,0.13,0.08,0.0087,0.0
VTBR,retest_ols,1D,Bayesian_TPE,31,0.563,151,9,3,0.7,0.8,1,19,37,2.3,True,63.23,0.356,0.374,39.97,19,31.58,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":151,""pivot_window"":9,""min_touches"":3,""tolerance_atr_mult"":0.7,""cluster_atr_mult"":0.8,""confirmation_bars"":1,""cooldown_bars"":19,""retest_window"":37,""cancel_atr_mult"":2.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,64.0,19.0,6.0,13.0,31.58,218564.59,-52236.82,77.89,,39.97,470924.49999999994,-101367.70000000004,63.23,0.36,0.37,0.0102,0.01,8.0,3.0,2.0,1.0,66.67,71993.96,-51756.5,87.67,,31.54,92197.64,-51756.5,9.22,0.35,0.43,0.0138,0.02,72.0,21.0,8.0,13.0,38.1,188535.45,-52236.82,85.05,,39.97,470924.49999999994,-101367.70000000004,82.92,0.36,0.39,0.0109,0.01
VTBR,retest_ols,1D,Bayesian_TPE,32,0.404,159,10,3,0.75,0.7,1,14,34,2.3,True,47.65,0.307,0.316,36.25,15,40.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":159,""pivot_window"":10,""min_touches"":3,""tolerance_atr_mult"":0.75,""cluster_atr_mult"":0.7,""confirmation_bars"":1,""cooldown_bars"":14,""retest_window"":34,""cancel_atr_mult"":2.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,62.0,15.0,6.0,9.0,40.0,146857.78,-44958.98,88.93,,36.25,489699.9999999998,-70873.60000000006,47.65,0.31,0.32,0.0097,0.01,7.0,3.0,2.0,1.0,66.67,94962.12,-41012.28,45.0,,21.44,164811.48000000004,-41012.27999999998,14.89,0.54,0.47,0.012,0.03,69.0,17.0,8.0,9.0,47.06,140700.35,-44958.98,88.71,,36.25,489699.9999999998,-70873.60000000006,72.1,0.35,0.35,0.0102,0.01
VTBR,retest_ols,1D,Bayesian_TPE,33,1.497,138,9,3,0.8,0.8500000000000001,1,11,33,2.1,True,98.74,0.455,0.507,30.01,18,44.44,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":138,""pivot_window"":9,""min_touches"":3,""tolerance_atr_mult"":0.8,""cluster_atr_mult"":0.8500000000000001,""confirmation_bars"":1,""cooldown_bars"":11,""retest_window"":33,""cancel_atr_mult"":2.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,79.0,18.0,8.0,10.0,44.44,208278.65,-67886.89,83.67,,30.01,733370.0,-108508.05000000024,98.74,0.45,0.51,0.0106,0.02,6.0,2.0,2.0,0.0,100.0,91461.02,0.0,134.0,,31.39,103922.0399999999,78999.99999999991,18.29,0.53,0.63,0.0159,0.03,85.0,19.0,9.0,10.0,47.37,225430.64,-67886.89,95.58,,31.39,733370.0,-108508.05000000024,135.0,0.46,0.51,0.0116,0.02
VTBR,retest_ols,1D,Bayesian_TPE,34,0.056,127,12,2,1.0,0.95,1,11,21,2.0,True,17.37,0.172,0.208,53.8,20,35.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":127,""pivot_window"":12,""min_touches"":2,""tolerance_atr_mult"":1.0,""cluster_atr_mult"":0.95,""confirmation_bars"":1,""cooldown_bars"":11,""retest_window"":21,""cancel_atr_mult"":2.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,78.0,20.0,7.0,13.0,35.0,233032.09,-112116.42,98.65,,53.8,611605.5,-518132.6999999999,17.37,0.17,0.21,0.0128,0.0,10.0,2.0,1.0,1.0,50.0,259261.05,-13113.12,135.5,,31.39,259261.0499999999,-13113.119999999948,24.61,0.66,0.76,0.0159,0.03,88.0,22.0,8.0,14.0,36.36,241940.78,-105207.52,102.0,,53.8,611605.5,-518132.6999999999,46.26,0.25,0.3,0.0132,0.01
VTBR,retest_ols,1D,Bayesian_TPE,35,0.351,139,10,3,0.9000000000000001,0.8500000000000001,1,13,33,1.6,True,36.87,0.273,0.274,28.69,14,42.86,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":139,""pivot_window"":10,""min_touches"":3,""tolerance_atr_mult"":0.9000000000000001,""cluster_atr_mult"":0.8500000000000001,""confirmation_bars"":1,""cooldown_bars"":13,""retest_window"":33,""cancel_atr_mult"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,60.0,14.0,6.0,8.0,42.86,136348.91,-56171.86,90.57,,28.69,417907.6,-80585.80000000003,36.87,0.27,0.27,0.0089,0.01,6.0,2.0,2.0,0.0,100.0,122846.25,0.0,80.5,,31.39,166692.49999999988,78999.99999999991,24.57,0.7,0.63,0.0143,0.03,66.0,15.0,7.0,8.0,46.67,164819.75,-56171.86,98.07,,31.39,417907.6,-80585.80000000003,70.44,0.35,0.34,0.01,0.01
VTBR,retest_ols,1D,Bayesian_TPE,36,0.156,169,9,4,0.55,0.5,2,9,27,1.8,True,35.32,0.241,0.263,54.44,8,50.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":169,""pivot_window"":9,""min_touches"":4,""tolerance_atr_mult"":0.55,""cluster_atr_mult"":0.5,""confirmation_bars"":2,""cooldown_bars"":9,""retest_window"":27,""cancel_atr_mult"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,43.0,8.0,4.0,4.0,50.0,209928.74,-121624.82,210.25,,54.44,477084.0750000002,-392342.09999999986,35.32,0.24,0.26,0.0117,0.01,6.0,2.0,1.0,1.0,50.0,335623.32,-177000.6,114.5,,28.99,335623.32,-177000.60000000006,15.86,0.54,0.52,0.013,0.02,49.0,10.0,5.0,5.0,50.0,258778.96,-145206.57,191.1,,54.44,477084.0750000002,-392342.09999999986,56.79,0.28,0.3,0.0118,0.01
VTBR,retest_ols,1D,Bayesian_TPE,37,1.82,191,11,2,0.8,0.4,1,13,36,2.1,False,135.01,0.479,0.553,35.54,14,35.71,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":191,""pivot_window"":11,""min_touches"":2,""tolerance_atr_mult"":0.8,""cluster_atr_mult"":0.4,""confirmation_bars"":1,""cooldown_bars"":13,""retest_window"":36,""cancel_atr_mult"":2.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,61.0,14.0,5.0,9.0,35.71,463206.27,-107324.58,139.14,,35.54,921441.2,-258125.875,135.01,0.48,0.55,0.0131,0.02,10.0,4.0,2.0,2.0,50.0,147453.16,-134787.65,68.75,,36.87,191733.75000000003,-222911.70000000016,2.53,0.21,0.18,0.0204,0.01,71.0,18.0,7.0,11.0,38.89,429874.89,-145405.75,123.5,,36.87,921441.2,-523878.30000000034,140.97,0.42,0.43,0.0142,0.02
VTBR,retest_ols,1D,Bayesian_TPE,38,0.13,189,11,2,1.0,0.3,2,10,30,2.1,False,31.53,0.224,0.217,54.24,9,33.33,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":189,""pivot_window"":11,""min_touches"":2,""tolerance_atr_mult"":1.0,""cluster_atr_mult"":0.3,""confirmation_bars"":2,""cooldown_bars"":10,""retest_window"":30,""cancel_atr_mult"":2.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,53.0,9.0,3.0,6.0,33.33,310444.84,-102668.25,198.78,,54.24,530121.2000000001,-212180.8000000001,31.53,0.22,0.22,0.0129,0.01,9.0,3.0,1.0,2.0,33.33,347784.68,-74898.75,143.33,,37.43,347784.67500000005,-105192.42000000004,19.8,0.49,0.55,0.0221,0.03,62.0,12.0,4.0,8.0,33.33,347194.38,-101630.28,184.92,,54.24,530121.2000000001,-212180.8000000001,57.57,0.27,0.26,0.0145,0.01
VTBR,retest_ols,1D,Bayesian_TPE,39,0.007,262,12,2,0.8,0.35,1,12,36,1.0,False,-23.59,-0.019,-0.018,67.77,10,30.0,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":262,""pivot_window"":12,""min_touches"":2,""tolerance_atr_mult"":0.8,""cluster_atr_mult"":0.35,""confirmation_bars"":1,""cooldown_bars"":12,""retest_window"":36,""cancel_atr_mult"":1.0,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,62.0,10.0,3.0,7.0,30.0,112595.34,-81957.66,182.9,,67.77,258326.39999999997,-250695.55000000016,-23.59,-0.02,-0.02,0.0129,-0.0,10.0,3.0,2.0,1.0,66.67,223291.81,-84174.05,84.0,,32.27,349024.7699999999,-84174.05000000015,36.24,0.8,0.62,0.0183,0.05,72.0,13.0,5.0,8.0,38.46,135804.88,-79753.08,160.08,,67.77,266691.8549999999,-250695.55000000016,4.1,0.12,0.11,0.0137,0.0
VTBR,retest_ols,1D,Bayesian_TPE,40,0.124,218,11,2,0.6000000000000001,0.45,1,8,10,1.8,False,-46.35,-0.186,-0.178,69.66,18,16.67,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":218,""pivot_window"":11,""min_touches"":2,""tolerance_atr_mult"":0.6000000000000001,""cluster_atr_mult"":0.45,""confirmation_bars"":1,""cooldown_bars"":8,""retest_window"":10,""cancel_atr_mult"":1.8,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,70.0,18.0,3.0,15.0,16.67,100622.86,-51024.19,99.56,,69.66,202945.54999999996,-131903.85000000006,-46.35,-0.19,-0.18,0.0126,-0.0,14.0,5.0,2.0,3.0,40.0,265190.65,-145518.44,64.6,,43.22,308409.30000000005,-228081.60000000003,9.38,0.34,0.29,0.0191,0.01,84.0,23.0,5.0,18.0,21.74,117286.21,-55531.59,91.96,,69.66,202945.54999999996,-131903.85000000006,-41.31,-0.09,-0.08,0.0136,-0.0
VTBR,retest_ols,1D,Bayesian_TPE,41,0.228,158,8,3,0.9000000000000001,0.65,1,13,38,2.2,False,42.56,0.27,0.286,50.43,17,41.18,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":158,""pivot_window"":8,""min_touches"":3,""tolerance_atr_mult"":0.9000000000000001,""cluster_atr_mult"":0.65,""confirmation_bars"":1,""cooldown_bars"":13,""retest_window"":38,""cancel_atr_mult"":2.2,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,72.0,17.0,7.0,10.0,41.18,138981.98,-54724.92,103.41,,50.43,485911.4499999999,-172235.00000000015,42.56,0.27,0.29,0.0113,0.01,8.0,4.0,2.0,2.0,50.0,102660.95,-45174.33,59.0,,30.81,152449.91999999998,-49336.379999999954,11.5,0.42,0.46,0.0132,0.02,80.0,20.0,9.0,11.0,45.0,136796.9,-56236.61,101.65,,50.43,485911.4499999999,-172235.00000000015,61.26,0.3,0.32,0.0117,0.01
VTBR,retest_ols,1D,Bayesian_TPE,42,0.168,194,7,2,0.7,0.75,1,13,36,2.1,False,30.84,0.227,0.22,41.58,27,40.74,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":194,""pivot_window"":7,""min_touches"":2,""tolerance_atr_mult"":0.7,""cluster_atr_mult"":0.75,""confirmation_bars"":1,""cooldown_bars"":13,""retest_window"":36,""cancel_atr_mult"":2.1,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,104.0,27.0,11.0,16.0,40.74,84549.01,-38854.44,56.33,,41.58,402581.9999999999,-135585.75000000006,30.84,0.23,0.22,0.0111,0.01,11.0,3.0,1.0,2.0,33.33,6409.0,-144403.94,51.67,,35.06,6408.999999999981,-280275.87999999995,-28.24,-0.77,-0.42,0.0142,-0.03,115.0,30.0,12.0,18.0,40.0,83576.63,-56558.17,56.87,,41.58,402581.9999999999,-384665.5999999999,-1.51,0.09,0.07,0.0117,0.0
VTBR,retest_ols,1D,Bayesian_TPE,43,0.251,121,9,3,0.8,1.0,1,14,40,1.9,False,48.26,0.289,0.314,55.53,18,44.44,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":121,""pivot_window"":9,""min_touches"":3,""tolerance_atr_mult"":0.8,""cluster_atr_mult"":1.0,""confirmation_bars"":1,""cooldown_bars"":14,""retest_window"":40,""cancel_atr_mult"":1.9000000000000001,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,62.0,18.0,8.0,10.0,44.44,180832.6,-96404.02,96.61,,55.53,545536.0,-211001.70000000016,48.26,0.29,0.31,0.0113,0.01,8.0,2.0,0.0,2.0,0.0,0.0,-114897.38,172.0,,45.82,-16743.30000000015,-213051.44999999992,-22.98,-0.34,-0.32,0.02,-0.01,70.0,19.0,8.0,11.0,42.11,195397.88,-119143.15,112.05,,55.53,545536.0,-346534.4699999999,25.26,0.19,0.19,0.013,0.0
VTBR,retest_ols,1D,Bayesian_TPE,44,0.125,204,10,2,1.1,0.65,1,16,34,2.4000000000000004,True,33.74,0.231,0.241,62.25,18,33.33,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":204,""pivot_window"":10,""min_touches"":2,""tolerance_atr_mult"":1.1,""cluster_atr_mult"":0.65,""confirmation_bars"":1,""cooldown_bars"":16,""retest_window"":34,""cancel_atr_mult"":2.4000000000000004,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,73.0,18.0,6.0,12.0,33.33,186415.0,-65088.14,107.28,,62.25,451054.2500000002,-130187.69999999988,33.74,0.23,0.24,0.0135,0.01,9.0,2.0,1.0,1.0,50.0,286724.88,-227915.48,145.0,,32.27,286724.885,-227915.48,5.88,0.27,0.21,0.0158,0.01,82.0,20.0,7.0,13.0,35.0,254160.98,-87307.24,113.65,,62.25,451054.2500000002,-353936.44,64.41,0.29,0.28,0.0143,0.01
VTBR,retest_ols,1D,Bayesian_TPE,45,0.051,106,11,3,0.75,0.8500000000000001,1,15,31,2.4000000000000004,False,-30.26,-0.103,-0.107,61.2,13,30.77,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":106,""pivot_window"":11,""min_touches"":3,""tolerance_atr_mult"":0.75,""cluster_atr_mult"":0.8500000000000001,""confirmation_bars"":1,""cooldown_bars"":15,""retest_window"":31,""cancel_atr_mult"":2.4000000000000004,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,42.0,13.0,4.0,9.0,30.77,261692.73,-149930.91,131.31,,61.2,656125.2000000001,-421129.53,-30.26,-0.1,-0.11,0.011,-0.0,7.0,1.0,1.0,0.0,100.0,101148.56,0.0,105.0,,7.48,101148.55999999988,101148.55999999988,10.11,0.66,0.52,0.006,0.05,49.0,14.0,5.0,9.0,35.71,223462.34,-149930.91,129.43,,61.2,656125.2000000001,-421129.53,-23.21,-0.04,-0.04,0.0105,-0.0
VTBR,retest_ols,1D,Bayesian_TPE,46,-0.003,147,5,5,0.65,0.95,2,6,35,1.6,True,-11.82,0.017,0.017,58.83,16,31.25,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":147,""pivot_window"":5,""min_touches"":5,""tolerance_atr_mult"":0.65,""cluster_atr_mult"":0.95,""confirmation_bars"":2,""cooldown_bars"":6,""retest_window"":35,""cancel_atr_mult"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,71.0,16.0,5.0,11.0,31.25,261547.92,-129634.72,93.44,,58.83,570399.9999999999,-624146.67,-11.82,0.02,0.02,0.0108,0.0,10.0,4.0,3.0,1.0,75.0,73650.66,-344995.84,95.5,,49.84,152365.12000000002,-344995.84,-12.4,-0.07,-0.07,0.0208,-0.0,81.0,20.0,8.0,12.0,40.0,187819.87,-144182.65,93.85,,73.44,570399.9999999999,-624146.67,-22.76,-0.0,-0.0,0.0125,-0.0
VTBR,retest_ols,1D,Bayesian_TPE,47,0.043,212,6,4,0.5,0.7,1,11,37,2.2,True,-31.68,-0.092,-0.081,67.56,19,26.32,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":212,""pivot_window"":6,""min_touches"":4,""tolerance_atr_mult"":0.5,""cluster_atr_mult"":0.7,""confirmation_bars"":1,""cooldown_bars"":11,""retest_window"":37,""cancel_atr_mult"":2.2,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,79.0,19.0,5.0,14.0,26.32,76636.26,-50001.42,80.84,,67.56,248493.04999999996,-160996.10000000003,-31.68,-0.09,-0.08,0.0118,-0.0,9.0,2.0,1.0,1.0,50.0,172041.32,-217382.55,69.0,,32.28,172041.32,-217382.55,-4.53,0.03,0.02,0.0163,0.0,88.0,21.0,6.0,15.0,28.57,83452.86,-56567.84,79.71,,67.56,248493.04999999996,-160996.10000000003,-34.78,-0.07,-0.06,0.0125,-0.0
VTBR,retest_ols,1D,Bayesian_TPE,48,-0.005,229,12,3,0.55,0.8,2,8,39,2.1,True,-11.45,0.025,0.02,62.62,8,25.0,True,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":229,""pivot_window"":12,""min_touches"":3,""tolerance_atr_mult"":0.55,""cluster_atr_mult"":0.8,""confirmation_bars"":2,""cooldown_bars"":8,""retest_window"":39,""cancel_atr_mult"":2.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,55.0,8.0,2.0,6.0,25.0,210359.35,-89210.07,156.25,,62.62,279325.10000000003,-167009.8500000002,-11.45,0.02,0.02,0.0111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,55.0,8.0,2.0,6.0,25.0,210359.35,-89210.07,156.25,,62.62,279325.10000000003,-167009.8500000002,-11.45,0.02,0.02,0.0103,0.0
VTBR,retest_ols,1D,Bayesian_TPE,49,0.396,181,3,2,0.6000000000000001,1.05,3,6,20,2.5,False,61.34,0.316,0.285,48.92,21,52.38,False,"{""sampler"":""TPESampler"",""seed"":42,""n_trials"":50,""direction"":""maximize"",""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""lookback"":181,""pivot_window"":3,""min_touches"":2,""tolerance_atr_mult"":0.6000000000000001,""cluster_atr_mult"":1.05,""confirmation_bars"":3,""cooldown_bars"":6,""retest_window"":20,""cancel_atr_mult"":2.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20,104.0,21.0,11.0,10.0,52.38,146066.27,-99334.91,72.1,,48.92,512390.79999999993,-342259.25000000035,61.34,0.32,0.28,0.0129,0.01,14.0,3.0,2.0,1.0,66.67,155870.08,-244114.52,87.0,,33.15,309274.335,-244114.52,6.76,0.3,0.21,0.0152,0.01,118.0,24.0,13.0,11.0,54.17,162282.47,-126110.12,73.96,,48.92,512390.79999999993,-393862.24,72.25,0.31,0.26,0.0132,0.01
