begin,open,close,high,low,value,volume,end
2015-09-21,18.22,18.35,18.75,18.22,195485741.0,10549300,2015-09-21 23:59:59
2015-09-22,18.43,18.64,18.74,18.2,178633388.0,9651900,2015-09-22 23:59:59
2015-09-23,18.67,18.6,18.87,18.45,153359064.0,8223700,2015-09-23 23:59:59
2015-09-24,18.68,18.37,18.72,18.3,58906200.0,3192600,2015-09-24 23:59:59
2015-09-25,18.37,18.66,18.92,18.37,99575548.0,5342400,2015-09-25 23:59:59
2015-09-28,18.58,18.4,18.85,18.34,85597424.0,4607600,2015-09-28 23:59:59
2015-09-29,18.48,18.11,18.58,18.01,139940944.0,7695500,2015-09-29 23:59:59
2015-09-30,18.1,18.4,18.46,17.91,158654155.0,8704500,2015-09-30 23:59:59
2015-10-01,18.45,18.26,18.51,18.06,89364348.0,4889400,2015-10-01 23:59:59
2015-10-02,18.11,17.64,18.43,17.43,183756963.0,10327300,2015-10-02 23:59:59
2015-10-05,17.79,17.84,18.03,17.71,130291970.0,7297000,2015-10-05 23:59:59
2015-10-06,17.92,17.75,17.94,17.53,100401879.0,5677700,2015-10-06 23:59:59
2015-10-07,17.79,18.02,18.13,17.57,165938634.0,9269600,2015-10-07 23:59:59
2015-10-08,18.09,17.97,18.1,17.62,145158707.0,8134300,2015-10-08 23:59:59
2015-10-09,18.09,18.55,18.64,17.93,193936899.0,10562000,2015-10-09 23:59:59
2015-10-12,18.5,18.71,18.84,18.33,145715910.0,7828800,2015-10-12 23:59:59
2015-10-13,18.7,18.85,19.12,18.57,171623810.0,9089800,2015-10-13 23:59:59
2015-10-14,19.03,18.6,19.03,18.58,80016683.0,4267800,2015-10-14 23:59:59
2015-10-15,18.63,18.49,18.92,18.35,87815450.0,4700800,2015-10-15 23:59:59
2015-10-16,18.59,18.47,18.98,18.36,195475636.0,10497800,2015-10-16 23:59:59
2015-10-19,18.54,18.05,18.69,17.95,168980655.0,9307200,2015-10-19 23:59:59
2015-10-20,18.05,17.9,18.1,17.8,201669309.0,11249300,2015-10-20 23:59:59
2015-10-21,17.76,17.92,18.0,17.7,127496781.0,7142900,2015-10-21 23:59:59
2015-10-22,17.97,17.68,17.97,17.65,79361524.0,4472000,2015-10-22 23:59:59
2015-10-23,17.72,17.73,17.95,17.61,114690410.0,6455700,2015-10-23 23:59:59
2015-10-26,17.65,17.85,17.98,17.57,101728884.0,5720100,2015-10-26 23:59:59
2015-10-27,17.78,17.98,17.98,17.64,107536585.0,6045700,2015-10-27 23:59:59
2015-10-28,17.91,17.83,18.15,17.71,127680969.0,7144900,2015-10-28 23:59:59
2015-10-29,17.83,17.62,17.84,17.6,64221825.0,3628900,2015-10-29 23:59:59
2015-10-30,17.57,17.66,17.77,17.54,79479058.0,4510100,2015-10-30 23:59:59
2015-11-02,17.76,17.815,18.295,17.73,257381096.5,14322200,2015-11-02 23:59:59
2015-11-03,17.74,17.7,18.0,17.68,113363843.0,6346300,2015-11-03 23:59:59
2015-11-05,17.72,17.64,18.035,17.64,289151107.5,16177600,2015-11-05 23:59:59
2015-11-06,17.75,17.715,17.875,17.635,97952712.0,5515600,2015-11-06 23:59:59
2015-11-09,17.8,17.51,17.8,17.49,91385897.0,5175200,2015-11-09 23:59:59
2015-11-10,17.565,17.04,17.595,16.9,165116862.0,9604200,2015-11-10 23:59:59
2015-11-11,17.015,16.705,17.1,16.54,169946348.0,10117600,2015-11-11 23:59:59
2015-11-12,16.775,16.49,16.8,16.44,146879990.0,8851100,2015-11-12 23:59:59
2015-11-13,16.46,16.1,16.55,16.005,145186143.5,8948300,2015-11-13 23:59:59
2015-11-16,16.15,16.8,16.89,15.975,132581526.5,8001700,2015-11-16 23:59:59
2015-11-17,16.9,17.0,17.445,16.71,267055868.5,15612700,2015-11-17 23:59:59
2015-11-18,17.055,17.305,17.475,17.055,139878332.0,8075100,2015-11-18 23:59:59
2015-11-19,17.35,17.205,17.695,17.155,232723018.0,13361800,2015-11-19 23:59:59
2015-11-20,17.28,17.335,17.65,17.05,161409365.0,9307000,2015-11-20 23:59:59
2015-11-23,17.44,17.725,17.8,17.32,143899605.0,8177500,2015-11-23 23:59:59
2015-11-24,17.75,17.645,17.99,17.305,214170652.5,12170100,2015-11-24 23:59:59
2015-11-25,17.81,17.725,17.94,17.45,128670879.0,7247400,2015-11-25 23:59:59
2015-11-26,17.89,17.775,17.95,17.605,89673905.0,5044600,2015-11-26 23:59:59
2015-11-27,17.73,17.63,17.865,17.41,105562454.0,5982100,2015-11-27 23:59:59
2015-11-30,17.57,17.655,17.71,17.465,77195353.5,4385500,2015-11-30 23:59:59
2015-12-01,17.75,17.75,17.78,17.55,81355099.0,4596500,2015-12-01 23:59:59
