begin,open,close,high,low,value,volume,end
2020-09-21 12:00:00,4.23,4.23,4.23,4.23,416305148462,0,2020-09-21 12:34:02
2020-09-22 12:00:00,4.2,4.2,4.2,4.2,463231975548,0,2020-09-22 12:34:02
2020-09-23 12:00:00,4.17,4.17,4.17,4.17,507376368320,0,2020-09-23 12:34:02
2020-09-24 12:00:00,4.14,4.14,4.14,4.14,452506453076,0,2020-09-24 12:34:02
2020-09-25 12:00:00,4.18,4.18,4.18,4.18,465521749208,0,2020-09-25 12:34:02
2020-09-28 12:00:00,4.2,4.2,4.2,4.2,443687828222,0,2020-09-28 12:34:02
2020-09-29 12:00:00,4.18,4.18,4.18,4.18,452411684437,0,2020-09-29 12:34:02
2020-09-30 12:00:00,4.22,4.22,4.22,4.22,358887033460,0,2020-09-30 12:34:02
2020-10-01 12:00:00,4.15,4.15,4.15,4.15,461483250512,0,2020-10-01 12:34:02
2020-10-02 12:00:00,3.95,3.95,3.95,3.95,418511398305,0,2020-10-02 12:34:03
2020-10-05 12:00:00,4.13,4.13,4.13,4.13,386884817343,0,2020-10-05 12:34:01
2020-10-06 12:00:00,4.09,4.09,4.09,4.09,375783038136,0,2020-10-06 12:34:01
2020-10-07 12:00:00,4.16,4.16,4.16,4.16,379241599053,0,2020-10-07 12:34:02
2020-10-08 12:00:00,4.24,4.24,4.24,4.24,336068480056,0,2020-10-08 12:34:02
2020-10-09 12:00:00,4.3,4.3,4.3,4.3,403607892907,0,2020-10-09 12:34:02
2020-10-12 12:00:00,4.24,4.24,4.24,4.24,323624697301,0,2020-10-12 12:34:02
2020-10-13 12:00:00,4.28,4.28,4.28,4.28,357282056416,0,2020-10-13 12:34:02
2020-10-14 12:00:00,4.24,4.24,4.24,4.24,416840560546,0,2020-10-14 12:34:02
2020-10-15 12:00:00,4.26,4.26,4.26,4.26,391980643654,0,2020-10-15 12:34:02
2020-10-16 12:00:00,4.24,4.24,4.24,4.24,340585263821,0,2020-10-16 12:34:02
2020-10-19 12:00:00,4.26,4.26,4.26,4.26,350428777644,0,2020-10-19 12:34:02
2020-10-20 12:00:00,4.22,4.22,4.22,4.22,320575434533,0,2020-10-20 12:34:02
2020-10-21 12:00:00,4.27,4.27,4.27,4.27,364821300332,0,2020-10-21 12:34:02
2020-10-22 12:00:00,4.24,4.24,4.24,4.24,280895946554,0,2020-10-22 12:34:02
2020-10-23 12:00:00,4.31,4.31,4.31,4.31,311684124651,0,2020-10-23 12:34:02
2020-10-26 12:00:00,4.25,4.25,4.25,4.25,237993012471,0,2020-10-26 12:34:02
2020-10-27 12:00:00,4.32,4.32,4.32,4.32,276787979994,0,2020-10-27 12:34:03
2020-10-28 12:00:00,4.29,4.29,4.29,4.29,323357137936,0,2020-10-28 12:34:03
