ticker,strategy_type,timeframe,method,trial_number,composite_score,param_ensemble_window,param_min_votes,param_doji_tol,param_wick_body_ratio,param_allowshort,metric_return_%,metric_sharpe,metric_sortino,metric_maxdd_%,metric_n_trades,metric_win_rate_%,allowshort,optim_params,params,IS_start,IS_end,OOS_start,OOS_end,FULL_start,FULL_end
VKCO,candle_ensemble,1D,DiffEvolution,1180,16.331,9,3,0.14,1.6,True,451.23,1.447,2.059,39.98,26,65.38,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1181,1.935,8,4,0.15,3.1,True,118.27,0.774,1.067,47.3,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":4,""doji_tol"":0.15,""wick_body_ratio"":3.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1182,1.022,8,4,0.1,1.7,True,78.58,0.649,0.93,49.92,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":4,""doji_tol"":0.1,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1183,3.942,8,4,0.15,2.3,True,181.52,0.967,1.346,44.53,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":4,""doji_tol"":0.15,""wick_body_ratio"":2.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1184,6.32,7,3,0.13,1.9,True,241.18,1.104,1.542,42.13,14,78.57,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.13,""wick_body_ratio"":1.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1185,11.176,7,3,0.12,1.8,True,358.87,1.312,1.855,42.13,14,85.71,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.12,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1186,4.098,8,4,0.16,1.6,True,185.22,0.979,1.363,44.25,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":4,""doji_tol"":0.16,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1187,28.666,7,3,0.17,1.6,True,675.35,1.697,2.39,39.98,20,65.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.17,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1188,23.072,7,3,0.12,1.5,True,580.5,1.589,2.28,39.98,18,77.78,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.12,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1189,3.932,7,4,0.13,1.5,True,180.12,0.966,1.347,44.25,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":4,""doji_tol"":0.13,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1190,28.769,7,3,0.14,1.6,True,676.59,1.7,2.412,39.98,16,81.25,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1191,25.091,7,3,0.19,1.6,True,613.16,1.636,2.315,39.98,20,55.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.19,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1192,3.932,7,4,0.18,1.5,True,180.12,0.966,1.347,44.25,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":4,""doji_tol"":0.18,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1193,3.337,6,3,0.19,1.8,True,156.04,0.901,1.249,42.13,16,62.5,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.19,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1194,5.831,10,4,0.15,1.8,True,228.8,1.076,1.492,42.22,10,70.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":10,""min_votes"":4,""doji_tol"":0.15,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1195,5.94,7,3,0.18,3.1,True,241.52,1.095,1.403,44.52,12,91.67,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.18,""wick_body_ratio"":3.1,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1196,28.769,7,3,0.14,1.6,True,676.59,1.7,2.412,39.98,16,81.25,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1197,9.433,7,3,0.16,1.9,True,318.43,1.248,1.746,42.13,18,72.22,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.16,""wick_body_ratio"":1.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1198,4.098,8,4,0.15,1.6,True,185.22,0.979,1.363,44.25,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":4,""doji_tol"":0.15,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1199,4.098,8,4,0.16,1.8,True,185.22,0.979,1.363,44.25,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":4,""doji_tol"":0.16,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1200,22.013,9,3,0.14,1.7,True,559.14,1.574,2.245,39.98,28,67.86,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1201,18.781,7,3,0.14,1.5,True,502.12,1.501,2.165,40.13,18,77.78,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1202,16.331,9,3,0.14,1.6,True,451.23,1.447,2.059,39.98,26,65.38,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":3,""doji_tol"":0.14,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1203,9.216,6,3,0.12,1.6,True,313.38,1.239,1.749,42.13,14,85.71,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.12,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1204,0.069,8,4,0.03,1.6,True,14.66,0.328,0.448,69.58,2,50.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":4,""doji_tol"":0.03,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1205,9.321,9,4,0.18,2.0,True,316.61,1.243,1.708,42.22,8,87.5,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":4,""doji_tol"":0.18,""wick_body_ratio"":2.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1206,22.013,9,3,0.15,1.7,True,559.14,1.574,2.245,39.98,28,67.86,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":3,""doji_tol"":0.15,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1207,25.326,7,3,0.18,1.6,True,617.41,1.64,2.315,39.98,20,60.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.18,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1208,3.932,7,4,0.12,1.6,True,180.12,0.966,1.347,44.25,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":4,""doji_tol"":0.12,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1209,0.486,9,4,0.19,1.7,False,41.26,0.49,0.579,41.56,5,60.0,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":4,""doji_tol"":0.19,""wick_body_ratio"":1.7,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1210,0.937,5,4,0.17,1.9,True,49.72,0.625,0.86,33.15,2,50.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":5,""min_votes"":4,""doji_tol"":0.17,""wick_body_ratio"":1.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1211,23.685,8,3,0.16,1.6,True,587.43,1.612,2.309,39.98,26,65.38,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.16,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1212,7.786,8,3,0.18,1.9,True,313.96,1.238,1.718,49.92,24,58.33,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.18,""wick_body_ratio"":1.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1213,3.932,7,4,0.14,1.7,True,180.12,0.966,1.347,44.25,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":4,""doji_tol"":0.14,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1214,39.443,7,3,0.16,1.6,True,852.39,1.85,2.63,39.98,20,70.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.16,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1215,7.035,6,3,0.17,1.5,True,259.99,1.14,1.594,42.13,16,68.75,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.17,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1216,39.443,7,3,0.16,1.6,True,852.39,1.85,2.63,39.98,20,70.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.16,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1217,25.326,7,3,0.18,1.6,True,617.41,1.64,2.315,39.98,20,60.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.18,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1218,1.238,9,3,0.18,1.6,False,78.28,0.704,0.728,44.53,17,41.18,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":9,""min_votes"":3,""doji_tol"":0.18,""wick_body_ratio"":1.6,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1219,18.781,7,3,0.15,1.5,True,502.12,1.501,2.165,40.13,18,77.78,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.15,""wick_body_ratio"":1.5,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1220,13.32,7,3,0.16,1.8,True,406.05,1.382,1.967,42.13,18,72.22,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.16,""wick_body_ratio"":1.8,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1221,3.459,6,3,0.15,3.0,True,170.29,0.916,1.215,45.1,10,80.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.15,""wick_body_ratio"":3.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1222,0.253,6,4,0.12,1.5,False,27.83,0.414,0.516,45.52,2,50.0,False,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":4,""doji_tol"":0.12,""wick_body_ratio"":1.5,""allowshort"":false}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1223,23.655,8,3,0.17,1.6,True,587.04,1.611,2.309,39.98,30,63.33,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.17,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1224,23.685,8,3,0.16,1.6,True,587.43,1.612,2.309,39.98,26,65.38,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":8,""min_votes"":3,""doji_tol"":0.16,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1225,39.443,7,3,0.16,1.6,True,852.39,1.85,2.63,39.98,20,70.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.16,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1226,2.46,6,3,0.12,2.9,True,134.78,0.823,1.083,45.1,10,80.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":3,""doji_tol"":0.12,""wick_body_ratio"":2.9,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1227,3.932,6,4,0.13,2.0,True,180.12,0.966,1.347,44.25,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":4,""doji_tol"":0.13,""wick_body_ratio"":2.0,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1228,-0.001,6,4,0.15,3.3,True,-28.64,0.002,0.002,69.59,1,0.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":6,""min_votes"":4,""doji_tol"":0.15,""wick_body_ratio"":3.3,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1229,7.139,7,3,0.19,1.7,True,262.91,1.144,1.627,42.13,18,55.56,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":3,""doji_tol"":0.19,""wick_body_ratio"":1.7,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
VKCO,candle_ensemble,1D,DiffEvolution,1230,3.932,7,4,0.12,1.6,True,180.12,0.966,1.347,44.25,4,75.0,True,"{""algorithm"":""differential_evolution"",""maxiter"":25,""popsize"":12,""seed"":42,""init"":""sobol"",""polish"":false,""tol"":0.0001,""objective"":""composite = Sharpe * (Return% / MaxDD%)""}","{""ensemble_window"":7,""min_votes"":4,""doji_tol"":0.12,""wick_body_ratio"":1.6,""allowshort"":true}",2014-01-01,2024-12-31,2025-01-01,2026-04-20,2014-01-01,2026-04-20
