code,year,month,period,type,amount,curr,equity_ps,revenue_ps,ebitda_ps,ebitda_adjusted_ps,earnings_ps,fcf_ps,fcf_adjusted_ps,capital,num1,price1
NVTK,2023,9,Q,РСБУ,1000,RUB,544.426,64.13,30.828,,27.816,,,5020835601600,3036306000,1653.6
NVTK,2023,12,6M,МСФО,1000000,RUB,858.159,239.941,156.13,,101.237,43.0668,,4448188290000,3036306000,1465
NVTK,2023,12,6M,РСБУ,1000,RUB,585.942,157.335,74.499,,69.331,,,4448188290000,3036306000,1465
NVTK,2023,12,Q,РСБУ,1000,RUB,585.942,93.205,43.671,,41.515,,,4448188290000,3036306000,1465
NVTK,2023,12,Y,МСФО,1000000,RUB,858.159,451.703,293.065,,152.498,69.0046,,4448188290000,3036306000,1465
NVTK,2023,12,Y,РСБУ,1000,RUB,585.942,282.388,190.604,,174.701,-8.8802,,4448188290000,3036306000,1465
NVTK,2024,3,Q,РСБУ,1000,RUB,563.289,72.039,19.9665,,21.4375,,,4012782009599.9995,3036306000,1321.6
NVTK,2024,6,6M,МСФО,1000000,RUB,924.942,247.802,128.63,158,112.53,19.8883,,3257956338000,3036306000,1073
NVTK,2024,6,6M,РСБУ,1000,RUB,577.502,143.807,31.6193,,35.6505,,,3257956338000,3036306000,1073
NVTK,2024,6,Q,РСБУ,1000,RUB,577.502,71.768,11.6528,,14.213,,,3257956338000,3036306000,1073
NVTK,2024,9,9M,РСБУ,1000,RUB,586.108,218.54,79.5599,,79.7561,,,3130431486000,3036306000,1031
NVTK,2024,9,Q,РСБУ,1000,RUB,586.108,74.733,47.9406,,44.1056,,,3130431486000,3036306000,1031
NVTK,2024,12,6M,МСФО,1000000,RUB,934.32,261.32,90.295,174,50,34.1813,,2965256439600,3036306000,976.6
NVTK,2024,12,6M,РСБУ,1000,RUB,610.576,165.174,74.4507,,68.5735,,,2965256439600,3036306000,976.6
NVTK,2024,12,Q,РСБУ,1000,RUB,610.576,90.441,26.5101,,24.4679,,,2965256439600,3036306000,976.6
NVTK,2024,12,Y,МСФО,1000000,RUB,934.32,509.122,218.925,332,162.53,54.0696,,2965256439600,3036306000,976.6
NVTK,2024,12,Y,РСБУ,1000,RUB,610.576,308.981,106.07,,104.224,,,2965256439600,3036306000,976.6
NVTK,2025,3,Q,РСБУ,1000,RUB,598.958,84.9845,-20.8113,,-11.6178,,,3727369245599.9995,3036306000,1227.6
NVTK,2025,6,6M,МСФО,1000000,RUB,975.426,264.901,99.4653,155,74.3328,64.4497,,3329613159599.9995,3036306000,1096.6
NVTK,2025,6,6M,РСБУ,1000,RUB,572.489,144.88,-0.791714,,8.56263,,,3329613159599.9995,3036306000,1096.6
NVTK,2025,6,Q,РСБУ,1000,RUB,572.489,59.8955,20.0196,,20.1804,,,3329613159599.9995,3036306000,1096.6
NVTK,2025,6,YTM,РСБУ,1000,RUB,572.489,310.054,73.6592,,77.1365,,,3538511012400.0005,3036306000,1165.4
NVTK,2025,12,6M,МСФО,1000000,RUB,931.616,211.202,14.5997,128,-14.0533,101.32,,3617454968400.0005,3036306000,1191.4
NVTK,2025,12,Y,МСФО,1000000,RUB,931.616,476.103,114.065,283,60.2795,165.77,,3617454968400.0005,3036306000,1191.4
NVTK,2025,12,YTM,МСФО,1000000,RUB,931.616,476.103,114.065,283,60.2795,165.77,,3538511012400.0005,3036306000,1165.4
